entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,Welcome.started,endwelcomescreen_keys.started,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,FirstInstructions.started,endinstructionscreen_keys.started,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,Match_text.started,syncing_text.started,text_0.started,Transparent.started,Match_text.stopped,Loading_25.started,text_25.started,text_0.stopped,Loading_25.stopped,text_25.stopped,Loading_50.started,text_50.started,Loading_50.stopped,text_50.stopped,Loading_75.started,text_75.started,Loading_75.stopped,text_75.stopped,Loading_100.started,text_100.started,syncing_text.stopped,Transparent.stopped,Youhavematched.started,partneremoji_image.started,endpartnermatch_keys.started,PressToContinue.started,endpartnermatch_keys.keys,endpartnermatch_keys.rt,photobeingshared_text.started,waitforfeedback_text.started,participantimage_image.started,waiting_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,10.82133425003849,10.82133425003849,space,0.9460670419503003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2024-01-03_22h24.50.075,RejectionTask_OneLoop,2022.2.1,None,
,,,,,,,,,,,,,,11.784598083933815,11.784598083933815,space,0.21099187503568828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2024-01-03_22h24.50.075,RejectionTask_OneLoop,2022.2.1,None,
,,,,,,,,,,,,,,,,,,12.039084458956495,15.031929041957483,15.031929041957483,15.031929041957483,15.038165209116414,16.268361000111327,16.268361000111327,16.273422084050253,17.512965334113687,17.512965334113687,17.51845824997872,17.51845824997872,18.767645500134677,18.767645500134677,18.767645500134677,18.767645500134677,20.026716709136963,20.026716709136963,20.036214167019352,20.036214167019352,21.27912204200402,21.27912204200402,21.305392374983057,21.305392374983057,21.305392374983057,21.305392374983057,space,0.3501952909864485,21.950519459089264,21.950519459089264,21.950519459089264,24.698874042136595,,,,,,,
