Welcome.started,endwelcomescreen_keys.started,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,FirstInstructions.started,endinstructionscreen_keys.started,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,participant,session,date,expName,psychopyVersion,frameRate,
10.08661308302544,10.08661308302544,space,0.39952550106681883,,,,,101,001,2023-12-21_23h34.55.596,RejectionTask_OneLoop_Socicl_Experiences_NewNew,2022.2.1,None,
,,,,10.501797292148694,10.501797292148694,space,0.23462104215286672,101,001,2023-12-21_23h34.55.596,RejectionTask_OneLoop_Socicl_Experiences_NewNew,2022.2.1,None,
