entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,Welcome.started,endwelcomescreen_keys.started,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,FirstInstructions.started,endinstructionscreen_keys.started,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,Match_text.started,Match_text.stopped,syncing_text.started,text_0.started,Transparent.started,Loading_25.started,text_25.started,text_0.stopped,Loading_25.stopped,text_25.stopped,Loading_50.started,text_50.started,Loading_50.stopped,text_50.stopped,Loading_75.started,text_75.started,Loading_75.stopped,text_75.stopped,Loading_100.started,text_100.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,10.709683124907315,10.709683124907315,space,0.5207678759470582,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2023-12-22_16h56.37.261,RejectionTask_OneLoop,2022.2.1,None,
,,,,,,,,,,,,,,11.255074041895568,11.255074041895568,space,0.15565249999053776,,,,,,,,,,,,,,,,,,,,,101,001,2023-12-22_16h56.37.261,RejectionTask_OneLoop,2022.2.1,None,
,,,,,,,,,,,,,,,,,,11.439165791962296,14.437643749872223,14.437643749872223,14.437643749872223,14.437643749872223,15.676134582841769,15.676134582841769,15.68887041695416,16.915530666941777,16.915530666941777,16.929765041917562,16.929765041917562,18.176635999931023,18.176635999931023,18.176635999931023,18.176635999931023,19.429640457965434,19.429640457965434,19.429640457965434,19.429640457965434,,,,,,,
