entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,Welcome.started,endwelcomescreen_keys.started,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,FirstInstructions.started,endinstructionscreen_keys.started,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,Match_text.started,syncing_text.started,text_0.started,Transparent.started,Match_text.stopped,Loading_25.started,text_25.started,text_0.stopped,Loading_25.stopped,text_25.stopped,Loading_50.started,text_50.started,Loading_50.stopped,text_50.stopped,Loading_75.started,text_75.started,Loading_75.stopped,text_75.stopped,Loading_100.started,text_100.started,Loading_100.stopped,text_100.stopped,syncing_text.stopped,Transparent.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,9.762431875104085,9.762431875104085,space,0.5052615839522332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2023-12-21_23h38.13.803,RejectionTask_OneLoop_Socicl_Experiences_NewNew,2022.2.1,None,
,,,,,,,,,,,,,,10.283935708925128,10.283935708925128,space,0.4176287918817252,,,,,,,,,,,,,,,,,,,,,,,,,101,001,2023-12-21_23h38.13.803,RejectionTask_OneLoop_Socicl_Experiences_NewNew,2022.2.1,None,
,,,,,,,,,,,,,,,,,,10.740954209119081,13.73737774998881,13.73737774998881,13.73737774998881,13.742734584026039,14.970932750031352,14.970932750031352,14.985049749957398,16.218284167116508,16.218284167116508,16.2236634590663,16.2236634590663,17.46364854206331,17.46364854206331,17.4780432919506,17.4780432919506,18.72700291709043,18.72700291709043,18.72700291709043,18.72700291709043,19.964267208939418,19.964267208939418,,,,,,,,,
