Welcome.started,endwelcomescreen_keys.started,endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,FirstInstructions.started,endinstructionscreen_keys.started,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,participant,session,date,expName,psychopyVersion,frameRate,
11.25505695794709,11.25505695794709,space,0.43370916694402695,,,,,101,001,2023-12-21_23h33.02.221,RejectionTask_OneLoop_Socicl_Experiences_NewNew,2022.2.1,None,
,,,,11.695151082938537,11.695151082938537,space,0.34806824987754226,101,001,2023-12-21_23h33.02.221,RejectionTask_OneLoop_Socicl_Experiences_NewNew,2022.2.1,None,
