endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,4.3475,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,space,13.2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,,,space,1.4586,space,1.1162,NAN,,NAN,0,6,,0,0,0,0,1,1,Alex,Rej,Participant_Images/5c9d004ee3b6c40015254526/5c9d004ee3b6c40015254526_Images/5c9d004ee3b6c40015254526_Image_1.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,,,,,space,1.1856,NAN,,NAN,0,6,,0,1,1,1,1,2,Alex,Rej,Participant_Images/5c9d004ee3b6c40015254526/5c9d004ee3b6c40015254526_Images/5c9d004ee3b6c40015254526_Image_19.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,,,,,space,0.718,NAN,,NAN,0,6,,0,2,2,2,1,3,Alex,Rej,Participant_Images/5c9d004ee3b6c40015254526/5c9d004ee3b6c40015254526_Images/5c9d004ee3b6c40015254526_Image_15.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,,,,,space,0.5679,NAN,,NAN,0,6,,0,3,3,3,1,4,Alex,Rej,Participant_Images/5c9d004ee3b6c40015254526/5c9d004ee3b6c40015254526_Images/5c9d004ee3b6c40015254526_Image_4.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,1,,,,,,space,16.1631,space,5.8154,0.01,1,3.4384,0,0,0,0,1,Run duos on fortnite with my girlfriend,Learn new techniques for music production,0.01,0.01,4.4,0,,,,
,,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.02,1,3.7043,0,1,1,1,1,Learn new chords on my guitar from my mentor,Make beats in the studio,0.02,0.01,8.8,0,,,,
,,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.01,2,3.5991,0,2,2,2,1,Go to the studio with my rappers,Go to the lake or beach whenever I am out of town,0.03,0.01,3.3,0,,,,
,,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.01,2,3.5351,0,3,3,3,1,Go to the lake or beach whenever I am out of town,Make pasta with my girlfriend,0.04,0.01,1.1,1,,,,
,,5c9d004ee3b6c40015254526,6685aa9113c938e83b4f1ea0,67093dd0f2b575e8f6e10bf1,2024-10-11_10h02.16.809,WTP_SM_Choice,2022.2.1,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.01,2,3.0835,0,4,4,4,1,Jam out with my brother's band,Watch reality television before bed,0.05,0.01,1.1,0,,,,
