endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.05,1,3.6896,0,4,4,4,1,Make beats on my computer in my room during the sunset,Go to the book store or the library with friends on cloudy afternoons,0.05,0.01,1.1,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,NAN,,NAN,0.14,5.86,,0,4,4,4,1,5,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_3.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.0668,NAN,,NAN,0.14,5.86,,0,5,5,5,1,6,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_5.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,2.0414,NAN,,NAN,0.14,5.86,,0,6,6,6,1,7,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_21.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.7689,NAN,,NAN,0.14,5.86,,0,7,7,7,1,8,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_8.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.4166,NAN,,NAN,0.14,5.86,,0,8,8,8,1,9,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_20.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,6,,,,,,space,4.9884,space,4.0003,0.02,2,4.1013,0,0,0,0,1,Take walks in the park on a sunny day,Hikewith friends on sunny mornings,0.01,0.02,3.3,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,7,,,,,,,,,,0.02,1,2.6289,0,1,1,1,1,Read books in my room on a cloudy day,Travel out of town with friends on the weekends,0.02,0.02,1.1,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,8,,,,,,,,,,0.03,1,2.9403,0,2,2,2,1,Cook delicious meals in my kitchen on a sunny day,Eat dinner with family on Sunday evenings,0.03,0.02,1.1,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,9,,,,,,,,,,0.04,1,3.4533,0,3,3,3,1,Hikewith friends on sunny mornings,Make beats on my computer in my room during the sunset,0.04,0.02,4.4,0,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,10,,,,,,,,,,0.05,1,1.6762,0,4,4,4,1,Watch tv in my bed alone,Watch tubi movies on random days with friends,0.05,0.02,1.1,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,NAN,,NAN,0.3,5.7,,0,9,9,9,1,10,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_2.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.8368,NAN,,NAN,0.3,5.7,,0,10,10,10,1,11,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_13.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.5741,NAN,,NAN,0.3,5.7,,0,11,11,11,1,12,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_15.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,3.2844,NAN,,NAN,0.3,5.7,,0,12,12,12,1,13,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_22.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.7055,NAN,,NAN,0.3,5.7,,0,13,13,13,1,14,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_10.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,11,,,,,,space,2.1091,space,2.3795,0.03,2,2.6048,0,0,0,0,1,Watch anime on a rainy day in my room,Make beats or playng instruments with friends,0.01,0.03,3.3,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,12,,,,,,,,,,0.03,2,2.1246,0,1,1,1,1,Watch anime on a rainy day in my room,Watch anime on random days with friends,0.02,0.03,4.4,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,13,,,,,,,,,,0.03,2,3.7781,0,2,2,2,1,Try out new restaurants with friends on the weekends,Make beats on my computer in my room during the sunset,0.03,0.03,1.1,0,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,14,,,,,,,,,,0.04,1,8.0161,0,3,3,3,1,Draw pictures in my room on a sunny day,Go to the book store or the library with friends on cloudy afternoons,0.04,0.03,3.3,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,15,,,,,,,,,,0.05,1,3.5408,0,4,4,4,1,Play instruments in my room on a sunny day,Hang out with friends or family at the mall on a rainy day,0.05,0.03,4.4,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,NAN,,NAN,0.48,5.52,,0,14,14,14,1,15,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_24.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.3154,NAN,,NAN,0.48,5.52,,0,15,15,15,1,16,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_9.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,0.5539,NAN,,NAN,0.48,5.52,,0,16,16,16,1,17,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_1.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.3584,NAN,,NAN,0.48,5.52,,0,17,17,17,1,18,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_7.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.5285,NAN,,NAN,0.48,5.52,,0,18,18,18,1,19,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_14.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,16,,,,,,space,1.8089,space,1.8476,0.04,2,2.8452,0,0,0,0,1,Watch anime on a rainy day in my room,Play aracde games at the arcade on the weekends with friends,0.01,0.04,1.1,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,17,,,,,,,,,,0.04,2,2.4466,0,1,1,1,1,Go to the book store or the library with friends on cloudy afternoons,Take walks in the park on a sunny day,0.02,0.04,8.8,0,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,18,,,,,,,,,,0.04,2,4.3915,0,2,2,2,1,Read books in my room on a cloudy day,Watch anime on random days with friends,0.03,0.04,3.3,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,19,,,,,,,,,,0.04,2,3.3988,0,3,3,3,1,Watch anime on a rainy day in my room,Hang out with friends or family at the mall on a rainy day,0.04,0.04,3.3,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,20,,,,,,,,,,0.05,1,2.2458,0,4,4,4,1,Draw pictures in my room on a sunny day,Try out new restaurants with friends on the weekends,0.05,0.04,1.1,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,NAN,,NAN,0.69,5.31,,0,19,19,19,1,20,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_16.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.3171,NAN,,NAN,0.69,5.31,,0,20,20,20,1,21,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_17.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.6519,NAN,,NAN,0.69,5.31,,0,21,21,21,1,22,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_25.jpeg,did not like,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.507,NAN,,NAN,0.69,5.31,,0,22,22,22,1,23,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_11.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,1.3007,NAN,,NAN,0.69,5.31,,0,23,23,23,1,24,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_19.jpeg,did not like,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,21,,,,,,space,1.9034,space,4.7585,0.05,2,2.5666,0,0,0,0,1,Watch anime on random days with friends,Watch tv in my bed alone,0.01,0.05,8.8,0,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,22,,,,,,,,,,0.05,2,4.8909,0,1,1,1,1,Watch anime on random days with friends,Take pictures with my camera in the city on a warm sunny day,0.02,0.05,4.4,0,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,23,,,,,,,,,,0.05,2,1.3967,0,2,2,2,1,Cook delicious meals in my kitchen on a sunny day,Play aracde games at the arcade on the weekends with friends,0.03,0.05,1.1,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,24,,,,,,,,,,0.05,2,1.7974,0,3,3,3,1,Take walks in the park on a sunny day,Watch anime on random days with friends,0.04,0.05,4.4,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,25,,,,,,,,,,0.05,1,3.1676,0,4,4,4,1,Hikewith friends on sunny mornings,Watch anime on a rainy day in my room,0.05,0.05,3.3,0,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,2,,9,0.94,5.06,,0,24,24,24,1,25,Charlie,Acc,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_6.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,space,1.3754,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,space,2.2509,space,3.8417,NAN,,NAN,0.94,5.06,,0,25,25,25,1,26,Riley,Rej,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_16.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,2.3737,NAN,,NAN,0.94,5.06,,0,26,26,26,1,27,Riley,Rej,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_25.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,2.0728,NAN,,NAN,0.94,5.06,,0,27,27,27,1,28,Riley,Rej,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_13.jpeg,did not like,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,4.5062,NAN,,NAN,0.94,5.06,,0,28,28,28,1,29,Riley,Rej,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_12.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,26,,,,,,space,7.4697,space,1.5167,0.01,2,2.4806,0,0,0,0,1,Watch anime on a rainy day in my room,Try out new restaurants with friends on the weekends,0.01,0.01,4.4,1,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,27,,,,,,,,,,0.02,1,2.9016,0,1,1,1,1,Watch tubi movies on random days with friends,Cook delicious meals in my kitchen on a sunny day,0.02,0.01,3.3,0,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,28,,,,,,,,,,0.03,1,3.7297,0,2,2,2,1,Hikewith friends on sunny mornings,Draw pictures in my room on a sunny day,0.03,0.01,3.3,0,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,29,,,,,,,,,,0.04,1,2.2937,0,3,3,3,1,Go to the book store or the library with friends on cloudy afternoons,Watch tv in my bed alone,0.04,0.01,4.4,0,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,30,,,,,,,,,,0.05,1,2.4881,0,4,4,4,1,Eat dinner with family on Sunday evenings,Watch anime on a rainy day in my room,0.05,0.01,8.8,0,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,NAN,,NAN,1.09,4.91,,0,29,29,29,1,30,Riley,Rej,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_14.jpeg,did not like,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,0.6724,NAN,,NAN,1.09,4.91,,0,30,30,30,1,31,Riley,Rej,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_10.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,0.7581,NAN,,NAN,1.09,4.91,,0,31,31,31,1,32,Riley,Rej,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_5.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,0.9008,NAN,,NAN,1.09,4.91,,0,32,32,32,1,33,Riley,Rej,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_19.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,space,0.9369,NAN,,NAN,1.09,4.91,,0,33,33,33,1,34,Riley,Rej,Participant_Images/6560aa71bf5cc31f1c99ca34/6560aa71bf5cc31f1c99ca34_Images/6560aa71bf5cc31f1c99ca34_Image_22.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,6560aa71bf5cc31f1c99ca34,2024-10-03_12h10.33.077,WTP_SM_Choice,2022.2.1,Win32,59.17159763,,,,,,,,,,,,,,,,,,31,,,,,,space,1.2402,space,1.3166,0.02,2,2.3562,0,0,0,0,1,Take pictures with my camera in the city on a warm sunny day,Watch tubi movies on random days with friends,0.01,0.02,8.8,1,,,,
