endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,7.6297,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,space,22.2889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,2.7448,space,2.0615,NAN,,NAN,0,6,,0,0,0,0,1,1,Charlie,Acc,Participant_Images/5e923888c38d4a574e72d716/5e923888c38d4a574e72d716_Images/5e923888c38d4a574e72d716_Image_21.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.7523,NAN,,NAN,0,6,,0,1,1,1,1,2,Charlie,Acc,Participant_Images/5e923888c38d4a574e72d716/5e923888c38d4a574e72d716_Images/5e923888c38d4a574e72d716_Image_6.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.7501,NAN,,NAN,0,6,,0,2,2,2,1,3,Charlie,Acc,Participant_Images/5e923888c38d4a574e72d716/5e923888c38d4a574e72d716_Images/5e923888c38d4a574e72d716_Image_24.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.0406,NAN,,NAN,0,6,,0,3,3,3,1,4,Charlie,Acc,Participant_Images/5e923888c38d4a574e72d716/5e923888c38d4a574e72d716_Images/5e923888c38d4a574e72d716_Image_17.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,1,,,,,,space,80.7795,space,12.1463,0.01,1,3.2517,0,0,0,0,1,watch spongebob episodes before bed,go to the park everyday with my siblings,0.01,0.01,4.4,1,,,,
,,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.01,2,4.0742,0,1,1,1,1,try new foods and restaurants with my sister,bake cookies or cupcakes,0.02,0.01,8.8,0,,,,
,,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.03,1,3.5718,0,2,2,2,1,go to the library and browsing the newly added books section,go to the park everyday with my siblings,0.03,0.01,3.3,1,,,,
,,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.01,2,3.7216,0,3,3,3,1,sketch and draw with my sister at the park,bake cookies or cupcakes,0.04,0.01,1.1,0,,,,
,,5e923888c38d4a574e72d716,6685aa9113c938e83b4f1ea0,671bd6ffc9180981c9c10604,2024-10-25_14h10.53.776,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.05,1,4.0919,0,4,4,4,1,go to church and then out to eat after with my siblings on Sundays,watch spongebob episodes before bed,0.05,0.01,1.1,0,,,,
