endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,responses.keys,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,decision_price,responses.rt,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,5,,,,,,,,,,1,0,4,4,4,1,Drawing on procreate,Going to the river,0.05,0.01,1.1,1,0.05,1.6251,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,0.14,5.86,,0,4,4,4,1,5,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_25.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.8439,NAN,,NAN,0.14,5.86,,0,5,5,5,1,6,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_4.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.8585,NAN,,NAN,0.14,5.86,,0,6,6,6,1,7,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_1.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.0009,NAN,,NAN,0.14,5.86,,0,7,7,7,1,8,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_11.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.6699,NAN,,NAN,0.14,5.86,,0,8,8,8,1,9,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_8.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,6,,,,,,space,1.8046,space,1.2863,2,0,0,0,0,1,Going to the casino,Going to the river,0.01,0.02,3.3,1,0.02,1.7377,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,7,,,,,,,,,,2,0,1,1,1,1,Going on a drive to the river,Going to go to a paint and sip,0.02,0.02,1.1,1,0.02,2.7297,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,8,,,,,,,,,,1,0,2,2,2,1,Going on a drive to the river,Watching a movie,0.03,0.02,1.1,1,0.03,3.6736,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,9,,,,,,,,,,1,0,3,3,3,1,Drawing on procreate,Playing Xbox on two TVs,0.04,0.02,4.4,1,0.04,1.01,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,10,,,,,,,,,,1,0,4,4,4,1,Doing a diamond painting,Going to play laser tag,0.05,0.02,1.1,1,0.05,2.0364,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,0.3,5.7,,0,9,9,9,1,10,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_16.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.7307,NAN,,NAN,0.3,5.7,,0,10,10,10,1,11,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_13.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.624,NAN,,NAN,0.3,5.7,,0,11,11,11,1,12,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_9.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5519,NAN,,NAN,0.3,5.7,,0,12,12,12,1,13,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_17.jpeg,liked,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5701,NAN,,NAN,0.3,5.7,,0,13,13,13,1,14,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_10.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,11,,,,,,space,4.4851,space,4.5188,2,0,0,0,0,1,Taking my truck to the car wash,Watching a movie,0.01,0.03,3.3,1,0.03,1.5127,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,12,,,,,,,,,,2,0,1,1,1,1,Going to the casino,Watching a movie,0.02,0.03,4.4,1,0.03,1.444,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,13,,,,,,,,,,1,0,2,2,2,1,Playing Xbox on two TVs,Organizing and rearranging my room,0.03,0.03,1.1,0,0.03,1.6137,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,14,,,,,,,,,,1,0,3,3,3,1,Doing a diamond painting,Going to a show,0.04,0.03,3.3,1,0.04,2.5972,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,15,,,,,,,,,,1,0,4,4,4,1,Going to play laser tag,Organizing and rearranging my room,0.05,0.03,4.4,0,0.05,1.4887,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,0.48,5.52,,0,14,14,14,1,15,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_12.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.0359,NAN,,NAN,0.48,5.52,,0,15,15,15,1,16,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_14.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.8335,NAN,,NAN,0.48,5.52,,0,16,16,16,1,17,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_24.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.551,NAN,,NAN,0.48,5.52,,0,17,17,17,1,18,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_3.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5924,NAN,,NAN,0.48,5.52,,0,18,18,18,1,19,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_18.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,16,,,,,,space,4.6973,space,2.3497,1,0,0,0,0,1,Going to go to a paint and sip,Playing Xbox,0.01,0.04,1.1,0,0.01,1.113,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,17,,,,,,,,,,1,0,1,1,1,1,Playing Xbox on two TVs,Working on sorting and organizing a coin collection,0.02,0.04,8.8,0,0.02,0.9286,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,18,,,,,,,,,,1,0,2,2,2,1,Going on a drive to the river,Going to a show,0.03,0.04,3.3,1,0.03,1.3326,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,19,,,,,,,,,,1,0,3,3,3,1,Going on a picnic to a park,Drawing on procreate,0.04,0.04,3.3,0,0.04,3.3743,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,20,,,,,,,,,,2,0,4,4,4,1,Going to the river,Taking my truck to the car wash,0.05,0.04,1.1,0,0.04,0.956,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,NAN,,NAN,0.62,5.38,,0,19,19,19,1,20,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_19.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5518,NAN,,NAN,0.62,5.38,,0,20,20,20,1,21,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_2.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.5275,NAN,,NAN,0.62,5.38,,0,21,21,21,1,22,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_5.jpeg,did not like,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.6281,NAN,,NAN,0.62,5.38,,0,22,22,22,1,23,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_7.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,0.6129,NAN,,NAN,0.62,5.38,,0,23,23,23,1,24,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_6.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,21,,,,,,space,3.2791,space,1.9069,1,0,0,0,0,1,Drawing on procreate,Going to a football game,0.01,0.05,8.8,1,0.01,1.1814,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,22,,,,,,,,,,1,0,1,1,1,1,Going to a football game,Going to the casino,0.02,0.05,4.4,0,0.02,1.0522,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,23,,,,,,,,,,1,0,2,2,2,1,Going to go to a paint and sip,Taking my truck to the car wash,0.03,0.05,1.1,0,0.03,0.9118,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,24,,,,,,,,,,1,0,3,3,3,1,Going to go to a paint and sip,Playing the drums,0.04,0.05,4.4,0,0.04,1.0216,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,25,,,,,,,,,,2,0,4,4,4,1,Working on sorting and organizing a coin collection,Going on a picnic to a park,0.05,0.05,3.3,1,0.05,2.8051,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,5,,8,0.77,5.23,,0,24,24,24,1,25,Charlie,Acc,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_15.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,space,0.6946,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,space,2.4061,space,1.1167,NAN,,NAN,0.77,5.23,,0,25,25,25,1,26,Sam,Rej,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_11.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.3682,NAN,,NAN,0.77,5.23,,0,26,26,26,1,27,Sam,Rej,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_13.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,4.57,NAN,,NAN,0.77,5.23,,0,27,27,27,1,28,Sam,Rej,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_10.jpeg,did not like,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,space,1.0029,NAN,,NAN,0.77,5.23,,0,28,28,28,1,29,Sam,Rej,Participant_Images/5cc3f0f9fdb33500018c5eeb/5cc3f0f9fdb33500018c5eeb_Images/5cc3f0f9fdb33500018c5eeb_Image_14.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,5cc3f0f9fdb33500018c5eeb,6685aa9113c938e83b4f1ea0,66bcc1282ed5ffec8777e14b,2024-08-14_07h37.55.392,WTP_SM_Choice,2022.2.1,Win32,60.60606061,,,,,,,,,,,,,,,,,,26,,,,,,space,4.3023,space,0.3212,1,0,0,0,0,1,Watching a movie,Working on sorting and organizing a coin collection,0.01,0.01,4.4,0,0.01,1.8917,,,,
