endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,6.6097,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,space,8.8789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,2.9186,space,1.8036,NAN,,NAN,0,6,,0,0,0,0,1,1,Riley,Acc,Participant_Images/66b92d3b18295c1e6c125b85/66b92d3b18295c1e6c125b85_Images/66b92d3b18295c1e6c125b85_Image_2.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,5.2204,NAN,,NAN,0,6,,0,1,1,1,1,2,Riley,Acc,Participant_Images/66b92d3b18295c1e6c125b85/66b92d3b18295c1e6c125b85_Images/66b92d3b18295c1e6c125b85_Image_21.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.6209,NAN,,NAN,0,6,,0,2,2,2,1,3,Riley,Acc,Participant_Images/66b92d3b18295c1e6c125b85/66b92d3b18295c1e6c125b85_Images/66b92d3b18295c1e6c125b85_Image_25.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,2.2132,NAN,,NAN,0,6,,0,3,3,3,1,4,Riley,Acc,Participant_Images/66b92d3b18295c1e6c125b85/66b92d3b18295c1e6c125b85_Images/66b92d3b18295c1e6c125b85_Image_13.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,1,,,,,,space,13.9784,space,6.041,0.01,1,6.5119,0,0,0,0,1,Learn new recipes with my parents in cooking classes,Take care of my flowers and vegetables in my backyard,0.01,0.01,4.4,0,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.02,1,8.3887,0,1,1,1,1,Walk on a local nature trail in the cool autumn morning,Help at the animal shelter with my friends on Saturday mornings,0.02,0.01,8.8,1,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.03,1,7.7192,0,2,2,2,1,Go to concerts with my best friend to see our favorite bands,Walk on a local nature trail in the cool autumn morning,0.03,0.01,3.3,0,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.04,1,3.3274,0,3,3,3,1,Learn new recipes with my parents in cooking classes,Cook new recipes in my kitchen while listening to a podcast,0.04,0.01,1.1,0,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.05,1,4.9463,0,4,4,4,1,Visit museums with my classmates on our art history trips,Write in my journal at the beach while listening to the waves,0.05,0.01,1.1,0,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,0.15,5.85,,0,4,4,4,1,5,Riley,Acc,Participant_Images/66b92d3b18295c1e6c125b85/66b92d3b18295c1e6c125b85_Images/66b92d3b18295c1e6c125b85_Image_16.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.3368,NAN,,NAN,0.15,5.85,,0,5,5,5,1,6,Riley,Acc,Participant_Images/66b92d3b18295c1e6c125b85/66b92d3b18295c1e6c125b85_Images/66b92d3b18295c1e6c125b85_Image_7.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.688,NAN,,NAN,0.15,5.85,,0,6,6,6,1,7,Riley,Acc,Participant_Images/66b92d3b18295c1e6c125b85/66b92d3b18295c1e6c125b85_Images/66b92d3b18295c1e6c125b85_Image_3.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,4.8151,NAN,,NAN,0.15,5.85,,0,7,7,7,1,8,Riley,Acc,Participant_Images/66b92d3b18295c1e6c125b85/66b92d3b18295c1e6c125b85_Images/66b92d3b18295c1e6c125b85_Image_17.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,3.9322,NAN,,NAN,0.15,5.85,,0,8,8,8,1,9,Riley,Acc,Participant_Images/66b92d3b18295c1e6c125b85/66b92d3b18295c1e6c125b85_Images/66b92d3b18295c1e6c125b85_Image_23.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,6,,,,,,space,39.3563,space,6.4635,0.01,1,5.2276,0,0,0,0,1,Draw pictures at a quiet park bench during sunset,Visit museums with my classmates on our art history trips,0.01,0.02,3.3,1,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,7,,,,,,,,,,0.02,2,7.2666,0,1,1,1,1,Help at the animal shelter with my friends on Saturday mornings,Write in my journal at the beach while listening to the waves,0.02,0.02,1.1,0,,,,
,,66b92d3b18295c1e6c125b85,6685aa9113c938e83b4f1ea0,672c3370ab61b13da6f0ad01,2024-11-06_21h27.20.129,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,8,,,,,,,,,,0.03,1,4.2621,0,2,2,2,1,Go hiking with friends on sunny weekends to explore new trails,Cook new recipes in my kitchen while listening to a podcast,0.03,0.02,1.1,0,,,,
