endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,key_resp.rt,end_screen_keys.keys,end_screen_keys.rt
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.05,1,1.3736,0,4,4,4,1,Crochet with meditation music playing,Go to Target with my mom,0.05,0.01,1.1,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,0.12,5.88,,0,4,4,4,1,5,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_4.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.2899,NAN,,NAN,0.12,5.88,,0,5,5,5,1,6,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_22.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.3711,NAN,,NAN,0.12,5.88,,0,6,6,6,1,7,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_2.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.4383,NAN,,NAN,0.12,5.88,,0,7,7,7,1,8,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_6.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.3551,NAN,,NAN,0.12,5.88,,0,8,8,8,1,9,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_17.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,6,,,,,,space,0.4169,space,1.2812,0.02,2,2.3938,0,0,0,0,1,Watch old school movies with my partner,Think of new outfit ideas and experimenting with new fashion trends,0.01,0.02,3.3,0,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,7,,,,,,,,,,0.02,2,2.1852,0,1,1,1,1,Visit h mart to find new snacks,Get Starbucks with my mom,0.02,0.02,1.1,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,8,,,,,,,,,,0.02,2,1.3908,0,2,2,2,1,Get Starbucks with my mom,Watch the simpsons all day,0.03,0.02,1.1,0,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,9,,,,,,,,,,0.02,2,1.9106,0,3,3,3,1,Color with my sister,Think of new outfit ideas and experimenting with new fashion trends,0.04,0.02,4.4,0,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,10,,,,,,,,,,0.02,2,1.776,0,4,4,4,1,Dance in my room with the windows open,Call my friends to gossip,0.05,0.02,1.1,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,0.22,5.78,,0,9,9,9,1,10,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_13.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.6343,NAN,,NAN,0.22,5.78,,0,10,10,10,1,11,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_20.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.2653,NAN,,NAN,0.22,5.78,,0,11,11,11,1,12,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_25.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.8058,NAN,,NAN,0.22,5.78,,0,12,12,12,1,13,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_1.jpeg,liked,2.071164779,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.7352,NAN,,NAN,0.22,5.78,,0,13,13,13,1,14,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_11.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,11,,,,,,space,0.2331,space,1.1499,0.03,2,1.9729,0,0,0,0,1,Lay in bed with my partner in silence,Making french toast with an accompanying sauce,0.01,0.03,3.3,0,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,12,,,,,,,,,,0.02,1,3.2565,0,1,1,1,1,Try new classes with friends like pottery or painting,Watch the simpsons all day,0.02,0.03,4.4,0,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,13,,,,,,,,,,0.03,2,1.1741,0,2,2,2,1,Visit h mart to find new snacks,Try new restaurants with my friends,0.03,0.03,1.1,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,14,,,,,,,,,,0.04,1,1.0177,0,3,3,3,1,Try new restaurants with my friends,Garden all day ,0.04,0.03,3.3,0,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,15,,,,,,,,,,0.03,2,0.7527,0,4,4,4,1,Have a drink with friends ,Dance in my room with the windows open,0.05,0.03,4.4,0,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,0.37,5.63,,0,14,14,14,1,15,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_21.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.468,NAN,,NAN,0.37,5.63,,0,15,15,15,1,16,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_10.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.6703,NAN,,NAN,0.37,5.63,,0,16,16,16,1,17,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_12.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.3017,NAN,,NAN,0.37,5.63,,0,17,17,17,1,18,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_14.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.5678,NAN,,NAN,0.37,5.63,,0,18,18,18,1,19,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_3.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,16,,,,,,space,6.2453,space,0.9183,0.04,2,1.6285,0,0,0,0,1,Thrift shop in the city,Try new classes with friends like pottery or painting,0.01,0.04,1.1,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,17,,,,,,,,,,0.02,1,0.6946,0,1,1,1,1,Crochet with meditation music playing,Watch old school movies with my partner,0.02,0.04,8.8,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,18,,,,,,,,,,0.04,2,1.4619,0,2,2,2,1,Learn a new language using duolingo,Watch old school movies with my partner,0.03,0.04,3.3,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,19,,,,,,,,,,0.04,1,2.9246,0,3,3,3,1,Garden all day ,Watch old school movies with my partner,0.04,0.04,3.3,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,20,,,,,,,,,,0.05,1,0.9253,0,4,4,4,1,Making french toast with an accompanying sauce,Get Starbucks with my mom,0.05,0.04,1.1,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,NAN,,NAN,0.56,5.44,,0,19,19,19,1,20,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_7.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.8013,NAN,,NAN,0.56,5.44,,0,20,20,20,1,21,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_19.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.9711,NAN,,NAN,0.56,5.44,,0,21,21,21,1,22,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_24.jpeg,did not like,4.312468682,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.1015,NAN,,NAN,0.56,5.44,,0,22,22,22,1,23,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_18.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.5221,NAN,,NAN,0.56,5.44,,0,23,23,23,1,24,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_23.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,21,,,,,,space,0.998,space,0.6512,0.01,1,0.9082,0,0,0,0,1,Cook with my baby sister,Making french toast with an accompanying sauce,0.01,0.05,8.8,0,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,22,,,,,,,,,,0.02,1,2.0306,0,1,1,1,1,Visit h mart to find new snacks,Try new classes with friends like pottery or painting,0.02,0.05,4.4,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,23,,,,,,,,,,0.03,1,1.1286,0,2,2,2,1,Dance in my room with the windows open,Try new classes with friends like pottery or painting,0.03,0.05,1.1,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,24,,,,,,,,,,0.04,1,0.9309,0,3,3,3,1,Think of new outfit ideas and experimenting with new fashion trends,Try new restaurants with my friends,0.04,0.05,4.4,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,25,,,,,,,,,,0.05,1,3.5929,0,4,4,4,1,Have a drink with friends ,Thrift shop in the city,0.05,0.05,3.3,0,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,4,space,4,0.71,5.29,,0,24,24,24,1,25,Sam,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_9.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,space,1.0021,3.8583,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,20.6483,space,0.3169,NAN,,NAN,0.71,5.29,,0,25,25,25,1,26,Alex,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_13.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.3848,NAN,,NAN,0.71,5.29,,0,26,26,26,1,27,Alex,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_22.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.6143,NAN,,NAN,0.71,5.29,,0,27,27,27,1,28,Alex,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_17.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.4167,NAN,,NAN,0.71,5.29,,0,28,28,28,1,29,Alex,Acc,Participant_Images/5de8613ddf86d37c8a8ab294/5de8613ddf86d37c8a8ab294_Images/5de8613ddf86d37c8a8ab294_Image_24.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,26,,,,,,space,0.2018,space,0.5305,0.01,1,1.9745,0,0,0,0,1,Making french toast with an accompanying sauce,Try new restaurants with my friends,0.01,0.01,4.4,1,,,,,
,,5de8613ddf86d37c8a8ab294,6685aa9113c938e83b4f1ea0,6707ea2313e95505d65b87ab,2024-10-10_07h53.29.161,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,27,,,,,,,,,,0.02,1,1.0789,0,1,1,1,1,Garden all day ,Color with my sister,0.02,0.01,3.3,1,,,,,
