endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,responses.keys,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,decision_price,responses.rt,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,2.9375,NAN,,NAN,0.37,5.63,,0,15,15,15,1,16,Alex,Acc,Participant_Images/662a754842502c24dbb45384/662a754842502c24dbb45384_Images/662a754842502c24dbb45384_Image_6.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,7.5547,NAN,,NAN,0.37,5.63,,0,16,16,16,1,17,Alex,Acc,Participant_Images/662a754842502c24dbb45384/662a754842502c24dbb45384_Images/662a754842502c24dbb45384_Image_1.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.2723,NAN,,NAN,0.37,5.63,,0,17,17,17,1,18,Alex,Acc,Participant_Images/662a754842502c24dbb45384/662a754842502c24dbb45384_Images/662a754842502c24dbb45384_Image_16.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.0344,NAN,,NAN,0.37,5.63,,0,18,18,18,1,19,Alex,Acc,Participant_Images/662a754842502c24dbb45384/662a754842502c24dbb45384_Images/662a754842502c24dbb45384_Image_9.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,16,,,,,,space,1.0702,space,1.4673,1,0,0,0,0,1,Cook new recipes in my kitchen while listening to my favorite podcast,Play trivia at a pub with my friends on friday evenings competing for prizes and bragging,0.01,0.04,1.1,1,0.01,3.9022,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,17,,,,,,,,,,2,0,1,1,1,1,Stargaze from my backyard on a clear summer night with soft music playing,Go for bike rides along the beach with my partner during warm summer afternoons,0.02,0.04,8.8,1,0.04,1.91,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,18,,,,,,,,,,2,0,2,2,2,1,Attend concerts in the park with my best friend enjoying live music and picnicking,Cook new recipes in my kitchen while listening to my favorite podcast,0.03,0.04,3.3,0,0.04,3.1529,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,19,,,,,,,,,,1,0,3,3,3,1,Go for bike rides along the beach with my partner during warm summer afternoons,Practice yoga in my bedroom with calming candles and essential oils,0.04,0.04,3.3,0,0.04,4.239,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,20,,,,,,,,,,1,0,4,4,4,1,Watch movies at the drivein theater with my siblings during summer nights,Explore local thrift stores on a saturday afternoon searching for unique finds,0.05,0.04,1.1,0,0.05,3.9057,,,,
,,662a754842502c24dbb45384,6685aa9113c938e83b4f1ea0,66fee32265b467f14884b417,2024-10-03_14h32.44.084,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,0.55,5.45,,0,19,19,19,1,20,Alex,Acc,Participant_Images/662a754842502c24dbb45384/662a754842502c24dbb45384_Images/662a754842502c24dbb45384_Image_14.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,,,,,
