endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,38.4278,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,space,17.5936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,space,3.0723,space,1.6535,NAN,,NAN,0,6,,0,0,0,0,1,1,Charlie,Rej,Participant_Images/6645a794be029b87060615aa/6645a794be029b87060615aa_Images/6645a794be029b87060615aa_Image_24.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,8.43,NAN,,NAN,0,6,,0,1,1,1,1,2,Charlie,Rej,Participant_Images/6645a794be029b87060615aa/6645a794be029b87060615aa_Images/6645a794be029b87060615aa_Image_2.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,6.4938,NAN,,NAN,0,6,,0,2,2,2,1,3,Charlie,Rej,Participant_Images/6645a794be029b87060615aa/6645a794be029b87060615aa_Images/6645a794be029b87060615aa_Image_7.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,2.2996,NAN,,NAN,0,6,,0,3,3,3,1,4,Charlie,Rej,Participant_Images/6645a794be029b87060615aa/6645a794be029b87060615aa_Images/6645a794be029b87060615aa_Image_10.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,1,,,,,,space,206.052,space,5.3876,0.01,2,3.58,0,0,0,0,1,Listening to music,Getting food and hanging out,0.01,0.01,4.4,1,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.01,2,1.9029,0,1,1,1,1,Going on coffee and thrifting dates,Talking on the phone and catching up,0.02,0.01,8.8,1,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.03,1,2.6552,0,2,2,2,1,Buying makeup to try and experiment with,Planning solo dates for the weekend,0.03,0.01,3.3,0,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.04,1,3.3989,0,3,3,3,1,Trying out new hobbies like baking and coffee making,Decorating desserts for a weekend event,0.04,0.01,1.1,1,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.05,1,2.8322,0,4,4,4,1,Thrifting in a nearby town,Moving furniture in my room,0.05,0.01,1.1,0,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,NAN,,NAN,0.14,5.86,,0,4,4,4,1,5,Charlie,Rej,Participant_Images/6645a794be029b87060615aa/6645a794be029b87060615aa_Images/6645a794be029b87060615aa_Image_12.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.6004,NAN,,NAN,0.14,5.86,,0,5,5,5,1,6,Charlie,Rej,Participant_Images/6645a794be029b87060615aa/6645a794be029b87060615aa_Images/6645a794be029b87060615aa_Image_13.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.817,NAN,,NAN,0.14,5.86,,0,6,6,6,1,7,Charlie,Rej,Participant_Images/6645a794be029b87060615aa/6645a794be029b87060615aa_Images/6645a794be029b87060615aa_Image_17.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.3337,NAN,,NAN,0.14,5.86,,0,7,7,7,1,8,Charlie,Rej,Participant_Images/6645a794be029b87060615aa/6645a794be029b87060615aa_Images/6645a794be029b87060615aa_Image_5.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,space,1.7058,NAN,,NAN,0.14,5.86,,0,8,8,8,1,9,Charlie,Rej,Participant_Images/6645a794be029b87060615aa/6645a794be029b87060615aa_Images/6645a794be029b87060615aa_Image_16.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,6645a794be029b87060615aa,6685aa9113c938e83b4f1ea0,66b527036bc26104a960737b,2024-08-08_13h26.42.657,WTP_SM_Choice,2022.2.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,6,,,,,,space,9.6236,space,4.9262,0.01,1,1.8159,0,0,0,0,1,Trying out new hobbies like baking and coffee making,Talking on the phone and catching up,0.01,0.02,3.3,1,,,,
