endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.01,2,1.9885,0,4,4,4,1,go on long walks by the train tracks,cuddle on the couch with my girlfriend,0.05,0.01,1.1,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,NAN,,NAN,0.05,5.95,,0,4,4,4,1,5,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_14.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,4.3224,NAN,,NAN,0.05,5.95,,0,5,5,5,1,6,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_25.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,3.1927,NAN,,NAN,0.05,5.95,,0,6,6,6,1,7,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_22.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,0.6627,NAN,,NAN,0.05,5.95,,0,7,7,7,1,8,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_20.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,1.8159,NAN,,NAN,0.05,5.95,,0,8,8,8,1,9,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_11.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,6,,,,,,space,1.1376,space,5.5899,0.01,1,1.157,0,0,0,0,1,take my dog to the park to play fetch,play kickball with my co-workers,0.01,0.02,3.3,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,7,,,,,,,,,,0.02,2,2.1476,0,1,1,1,1,shoot basketball free throws,dance with my brother and his friends,0.02,0.02,1.1,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,8,,,,,,,,,,0.02,2,2.7942,0,2,2,2,1,re-organize my closet and throw out or donate old things,cuddle on the couch with my girlfriend,0.03,0.02,1.1,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,9,,,,,,,,,,0.02,2,1.8194,0,3,3,3,1,eat ice cream in my back yard on a hot day,dance with my brother and his friends,0.04,0.02,4.4,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,10,,,,,,,,,,0.02,2,1.9823,0,4,4,4,1,Browse old vintage tee shirts at the thrift store,cuddle on the couch with my girlfriend,0.05,0.02,1.1,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,NAN,,NAN,0.14,5.86,,0,9,9,9,1,10,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_7.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,36.7916,NAN,,NAN,0.14,5.86,,0,10,10,10,1,11,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_24.jpeg,liked,4.942172136,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,4.8499,NAN,,NAN,0.14,5.86,,0,11,11,11,1,12,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_13.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,1.2087,NAN,,NAN,0.14,5.86,,0,12,12,12,1,13,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_10.jpeg,liked,2.071164779,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,2.6269,NAN,,NAN,0.14,5.86,,0,13,13,13,1,14,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_19.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,11,,,,,,space,1.5876,space,2.6517,0.01,1,1.8015,0,0,0,0,1,eat ice cream in my back yard on a hot day,help my friend out with yard work or moving,0.01,0.03,3.3,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,12,,,,,,,,,,0.02,1,2.6768,0,1,1,1,1,eat ice cream in my back yard on a hot day,eat fancy dinners with my girlfriend,0.02,0.03,4.4,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,13,,,,,,,,,,0.03,2,5.0818,0,2,2,2,1,eat ice cream in my back yard on a hot day,play kickball with my co-workers,0.03,0.03,1.1,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,14,,,,,,,,,,0.03,2,3.6456,0,3,3,3,1,shoot basketball free throws,help my friend out with yard work or moving,0.04,0.03,3.3,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,15,,,,,,,,,,0.03,2,4.3897,0,4,4,4,1,shoot basketball free throws,play kickball with my co-workers,0.05,0.03,4.4,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,NAN,,NAN,0.26,5.74,,0,14,14,14,1,15,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_1.jpeg,liked,2.642157193,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,9.5718,NAN,,NAN,0.26,5.74,,0,15,15,15,1,16,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_3.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,8.4677,NAN,,NAN,0.26,5.74,,0,16,16,16,1,17,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_6.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,2.1174,NAN,,NAN,0.26,5.74,,0,17,17,17,1,18,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_4.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,1.56,NAN,,NAN,0.26,5.74,,0,18,18,18,1,19,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_23.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,16,,,,,,space,4.2531,space,4.8309,0.01,1,2.6873,0,0,0,0,1,deep clean my apartment with all the windows open,cuddle on the couch with my girlfriend,0.01,0.04,1.1,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,17,,,,,,,,,,0.02,1,1.3322,0,1,1,1,1,blast and danc to music with my dog,travel to other countries with friends,0.02,0.04,8.8,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,18,,,,,,,,,,0.03,1,7.0974,0,2,2,2,1,shoot basketball free throws,travel to other countries with friends,0.03,0.04,3.3,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,19,,,,,,,,,,0.04,2,5.132,0,3,3,3,1,eat ice cream in my back yard on a hot day,go hiking with friends,0.04,0.04,3.3,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,20,,,,,,,,,,0.04,2,4.2687,0,4,4,4,1,go on long walks by the train tracks,play kickball with my co-workers,0.05,0.04,1.1,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,NAN,,NAN,0.4,5.6,,0,19,19,19,1,20,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_18.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,1.9579,NAN,,NAN,0.4,5.6,,0,20,20,20,1,21,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_2.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,2.6422,NAN,,NAN,0.4,5.6,,0,21,21,21,1,22,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_21.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,1.2181,NAN,,NAN,0.4,5.6,,0,22,22,22,1,23,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_8.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,1.6274,NAN,,NAN,0.4,5.6,,0,23,23,23,1,24,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_9.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,21,,,,,,space,12.3999,space,1.2014,0.01,1,1.063,0,0,0,0,1,shoot basketball free throws,cook out with my family,0.01,0.05,8.8,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,22,,,,,,,,,,0.02,1,6.0525,0,1,1,1,1,take my dog to the park to play fetch,help my friend out with yard work or moving,0.02,0.05,4.4,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,23,,,,,,,,,,0.03,1,4.177,0,2,2,2,1,blast and danc to music with my dog,go hiking with friends,0.03,0.05,1.1,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,24,,,,,,,,,,0.04,1,2.0696,0,3,3,3,1,find new recipes and cook them ,go hiking with friends,0.04,0.05,4.4,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,25,,,,,,,,,,0.05,2,6.2454,0,4,4,4,1,go on long walks by the train tracks,cook out with my family,0.05,0.05,3.3,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,4,,7,0.55,5.45,,0,24,24,24,1,25,Alex,Acc,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_15.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,space,4.9507,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,space,3.0009,space,3.9615,NAN,,NAN,0.55,5.45,,0,25,25,25,1,26,Riley,Rej,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_20.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,1.3688,NAN,,NAN,0.55,5.45,,0,26,26,26,1,27,Riley,Rej,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_4.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,1.2028,NAN,,NAN,0.55,5.45,,0,27,27,27,1,28,Riley,Rej,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_12.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,1.238,NAN,,NAN,0.55,5.45,,0,28,28,28,1,29,Riley,Rej,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_24.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,26,,,,,,space,0.8752,space,0.8251,0.01,1,9.1311,0,0,0,0,1,deep clean my apartment with all the windows open,travel to other countries with friends,0.01,0.01,4.4,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,27,,,,,,,,,,0.01,2,2.904,0,1,1,1,1,Browse old vintage tee shirts at the thrift store,travel to other countries with friends,0.02,0.01,3.3,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,28,,,,,,,,,,0.01,2,1.5173,0,2,2,2,1,blast and danc to music with my dog,help my friend out with yard work or moving,0.03,0.01,3.3,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,29,,,,,,,,,,0.01,2,1.6806,0,3,3,3,1,take my dog to the park to play fetch,go to music festivals with my friends,0.04,0.01,4.4,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,30,,,,,,,,,,0.01,2,1.3642,0,4,4,4,1,work on fixing my moped,explore downtown with friends,0.05,0.01,8.8,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,NAN,,NAN,0.6,5.4,,0,29,29,29,1,30,Riley,Rej,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_18.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,2.716,NAN,,NAN,0.6,5.4,,0,30,30,30,1,31,Riley,Rej,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_23.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,3.8498,NAN,,NAN,0.6,5.4,,0,31,31,31,1,32,Riley,Rej,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_3.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,1.6679,NAN,,NAN,0.6,5.4,,0,32,32,32,1,33,Riley,Rej,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_13.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,space,6.1682,NAN,,NAN,0.6,5.4,,0,33,33,33,1,34,Riley,Rej,Participant_Images/665fc69fe8d5562ac1294f30/665fc69fe8d5562ac1294f30_Images/665fc69fe8d5562ac1294f30_Image_7.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,31,,,,,,space,3.4143,space,6.3605,0.01,1,5.3794,0,0,0,0,1,Browse old vintage tee shirts at the thrift store,eat fancy dinners with my girlfriend,0.01,0.02,8.8,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,32,,,,,,,,,,0.02,1,3.8007,0,1,1,1,1,deep clean my apartment with all the windows open,eat fancy dinners with my girlfriend,0.02,0.02,1.1,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,33,,,,,,,,,,0.02,2,2.5502,0,2,2,2,1,eat ice cream in my back yard on a hot day,cook out with my family,0.03,0.02,4.4,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,34,,,,,,,,,,0.02,2,7.2271,0,3,3,3,1,Browse old vintage tee shirts at the thrift store,go to music festivals with my friends,0.04,0.02,3.3,,,,
,,665fc69fe8d5562ac1294f30,2024-07-04_15h06.16.989,WTP_SM_Choice,2022.2.1,MacIntel,108.6956522,,,,,,,,,,,,,,,,,,35,,,,,,,,,,0.02,2,2.864,0,4,4,4,1,take my dog to the park to play fetch,dance with my brother and his friends,0.05,0.02,1.1,,,,
