endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,4.8232,65fb2f8291cf16104e63effc,6685aa9113c938e83b4f1ea0,66d5a39caba459a0a10a4059,2024-09-02_07h38.30.100,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65fb2f8291cf16104e63effc,6685aa9113c938e83b4f1ea0,66d5a39caba459a0a10a4059,2024-09-02_07h38.30.100,WTP_SM_Choice,2022.2.1,Win32,59.88023952,space,13.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65fb2f8291cf16104e63effc,6685aa9113c938e83b4f1ea0,66d5a39caba459a0a10a4059,2024-09-02_07h38.30.100,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,2.1209,space,1.0154,NAN,,NAN,0,6,,0,0,0,0,1,1,Alex,Rej,Participant_Images/65fb2f8291cf16104e63effc/65fb2f8291cf16104e63effc_Images/65fb2f8291cf16104e63effc_Image_3.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,65fb2f8291cf16104e63effc,6685aa9113c938e83b4f1ea0,66d5a39caba459a0a10a4059,2024-09-02_07h38.30.100,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.1727,NAN,,NAN,0,6,,0,1,1,1,1,2,Alex,Rej,Participant_Images/65fb2f8291cf16104e63effc/65fb2f8291cf16104e63effc_Images/65fb2f8291cf16104e63effc_Image_17.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,65fb2f8291cf16104e63effc,6685aa9113c938e83b4f1ea0,66d5a39caba459a0a10a4059,2024-09-02_07h38.30.100,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.3065,NAN,,NAN,0,6,,0,2,2,2,1,3,Alex,Rej,Participant_Images/65fb2f8291cf16104e63effc/65fb2f8291cf16104e63effc_Images/65fb2f8291cf16104e63effc_Image_18.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,65fb2f8291cf16104e63effc,6685aa9113c938e83b4f1ea0,66d5a39caba459a0a10a4059,2024-09-02_07h38.30.100,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.1773,NAN,,NAN,0,6,,0,3,3,3,1,4,Alex,Rej,Participant_Images/65fb2f8291cf16104e63effc/65fb2f8291cf16104e63effc_Images/65fb2f8291cf16104e63effc_Image_22.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,65fb2f8291cf16104e63effc,6685aa9113c938e83b4f1ea0,66d5a39caba459a0a10a4059,2024-09-02_07h38.30.100,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,1,,,,,,space,11.957,space,7.5658,0.01,1,5.9077,0,0,0,0,1,Shop online from my couch,Play on the beach with my dog and children,0.01,0.01,4.4,1,,,,
,,65fb2f8291cf16104e63effc,6685aa9113c938e83b4f1ea0,66d5a39caba459a0a10a4059,2024-09-02_07h38.30.100,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.02,1,5.5168,0,1,1,1,1,Listen to music on a walk ,Go out for breakfast with my mom,0.02,0.01,8.8,1,,,,
,,65fb2f8291cf16104e63effc,6685aa9113c938e83b4f1ea0,66d5a39caba459a0a10a4059,2024-09-02_07h38.30.100,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.01,2,3.9344,0,2,2,2,1,Pick vegetables from my garden ,Get drinks with my best friend after work,0.03,0.01,3.3,1,,,,
,,65fb2f8291cf16104e63effc,6685aa9113c938e83b4f1ea0,66d5a39caba459a0a10a4059,2024-09-02_07h38.30.100,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.01,2,4.4044,0,3,3,3,1,Watch tv with my children in the evening,Shop online from my couch,0.04,0.01,1.1,0,,,,
