endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6533,NAN,,NAN,0.3,5.7,,0,16,16,16,1,17,Riley,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_15.jpeg,liked,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9724,NAN,,NAN,0.3,5.7,,0,17,17,17,1,18,Riley,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_10.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5053,NAN,,NAN,0.3,5.7,,0,18,18,18,1,19,Riley,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_24.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,16,,,,,,space,1.1989,space,1.8948,0.01,1,2.7039,0,0,0,0,1,watch football with my parents,Play fetch on a sunny day with my dog roxie,0.01,0.04,1.1,0,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,17,,,,,,,,,,0.02,1,3.1848,0,1,1,1,1,Go on a drive on a nice day,Go camping with my best friend ,0.02,0.04,8.8,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,18,,,,,,,,,,0.03,1,1.7578,0,2,2,2,1,Play fetch on a sunny day with my dog roxie,Tattoo or get tattooed by my little sister,0.03,0.04,3.3,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,19,,,,,,,,,,0.04,1,3.5877,0,3,3,3,1,watch football with my parents,Go on a drive at night to enjoy the light and the stars,0.04,0.04,3.3,0,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,20,,,,,,,,,,0.04,2,2.9975,0,4,4,4,1,Scroll through facebook,Tattoo or get tattooed by my little sister,0.05,0.04,1.1,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,0.44,5.56,,0,19,19,19,1,20,Riley,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_11.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.4102,NAN,,NAN,0.44,5.56,,0,20,20,20,1,21,Riley,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_25.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.266,NAN,,NAN,0.44,5.56,,0,21,21,21,1,22,Riley,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_1.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.5501,NAN,,NAN,0.44,5.56,,0,22,22,22,1,23,Riley,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_19.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.1071,NAN,,NAN,0.44,5.56,,0,23,23,23,1,24,Riley,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_3.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,21,,,,,,space,1.5028,space,0.9658,0.01,1,2.944,0,0,0,0,1,Go to the movie theater to watch a new movie that was just released,Go gambling with my mom ,0.01,0.05,8.8,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,22,,,,,,,,,,0.05,2,2.293,0,1,1,1,1,Go to the movie theater to watch a new movie that was just released,Tattoo or get tattooed by my little sister,0.02,0.05,4.4,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,23,,,,,,,,,,0.03,1,2.4399,0,2,2,2,1,Lay on my bed listening to music ,watch football with my parents,0.03,0.05,1.1,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,24,,,,,,,,,,0.04,1,2.5147,0,3,3,3,1,Go for a drive with my dog roxie,Play fetch on a sunny day with my dog roxie,0.04,0.05,4.4,0,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,25,,,,,,,,,,0.05,1,2.6562,0,4,4,4,1,Go camping with my best friend ,Watch reels posted to socia media,0.05,0.05,3.3,0,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,4,,7,0.62,5.38,,0,24,24,24,1,25,Riley,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_8.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,space,1.2085,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,space,2.0756,space,0.6658,NAN,,NAN,0.62,5.38,,0,25,25,25,1,26,Sam,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_10.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5833,NAN,,NAN,0.62,5.38,,0,26,26,26,1,27,Sam,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_15.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,2.7338,NAN,,NAN,0.62,5.38,,0,27,27,27,1,28,Sam,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_24.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.2662,NAN,,NAN,0.62,5.38,,0,28,28,28,1,29,Sam,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_2.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,26,,,,,,space,11.0551,space,0.9,0.01,1,2.4814,0,0,0,0,1,Hang out with my dog roxie in a nice cool bedroom,Watch a movie with my friend,0.01,0.01,4.4,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,27,,,,,,,,,,0.01,2,1.6605,0,1,1,1,1,Play fetch on a sunny day with my dog roxie,Play video games with my best friend,0.02,0.01,3.3,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,28,,,,,,,,,,0.01,2,2.7048,0,2,2,2,1,Scroll through facebook,Play video games with my best friend,0.03,0.01,3.3,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,29,,,,,,,,,,0.01,2,1.969,0,3,3,3,1,Lay on my bed listening to music ,Go camping with my best friend ,0.04,0.01,4.4,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,30,,,,,,,,,,0.01,2,1.9603,0,4,4,4,1,Scroll through facebook,Talk on the phone to my mom ,0.05,0.01,8.8,1,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,0.67,5.33,,0,29,29,29,1,30,Sam,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_22.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.7317,NAN,,NAN,0.67,5.33,,0,30,30,30,1,31,Sam,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_19.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5778,NAN,,NAN,0.67,5.33,,0,31,31,31,1,32,Sam,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_18.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,66202163d9e5dba57c5e831d,2024-08-23_16h28.11.062,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,2.7163,NAN,,NAN,0.67,5.33,,0,32,32,32,1,33,Sam,Acc,Participant_Images/66202163d9e5dba57c5e831d/66202163d9e5dba57c5e831d_Images/66202163d9e5dba57c5e831d_Image_13.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
