endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.05,1,3.7822,0,4,4,4,1,eat snacks in the bed ,Explore a local farmers market with my family on a sunny weekend morning,0.05,0.01,1.1,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,NAN,,NAN,0.14,5.86,,0,4,4,4,1,5,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_20.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,9.9521,NAN,,NAN,0.14,5.86,,0,5,5,5,1,6,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_24.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,1.4905,NAN,,NAN,0.14,5.86,,0,6,6,6,1,7,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_21.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,2.4326,NAN,,NAN,0.14,5.86,,0,7,7,7,1,8,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_15.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,6.7959,NAN,,NAN,0.14,5.86,,0,8,8,8,1,9,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_12.jpeg,did not like,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,6,,,,,,space,223.7987,space,360.3375,0.01,1,1.8148,0,0,0,0,1,watch netflix on the couch,Attend a study session with classmates at a coffee shop on a wednesday evening,0.01,0.02,3.3,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,7,,,,,,,,,,0.02,2,3.3086,0,1,1,1,1,laugh at my favorite comedy specials on netflix,Have deep conversations with close friends around a campfire on a chilly night,0.02,0.02,1.1,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,8,,,,,,,,,,0.02,2,3.3743,0,2,2,2,1,Attend live music concerts with friends on a summer evening,listening to jackie hill  and preston perrys podcasts,0.03,0.02,1.1,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,9,,,,,,,,,,0.02,2,4.1304,0,3,3,3,1,listen to music in my kids room,Watch a movie with my kids on a summer night in our backyard,0.04,0.02,4.4,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,10,,,,,,,,,,0.02,2,2.2253,0,4,4,4,1,Walk along the beach with my significant other during sunset,watch netflix on the couch,0.05,0.02,1.1,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,NAN,,NAN,0.23,5.77,,0,9,9,9,1,10,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_11.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,1.3988,NAN,,NAN,0.23,5.77,,0,10,10,10,1,11,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_23.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,3.2531,NAN,,NAN,0.23,5.77,,0,11,11,11,1,12,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_2.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,1.1749,NAN,,NAN,0.23,5.77,,0,12,12,12,1,13,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_10.jpeg,liked,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,5.4371,NAN,,NAN,0.23,5.77,,0,13,13,13,1,14,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_16.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,11,,,,,,space,1.9142,space,0.7204,0.01,1,1.6003,0,0,0,0,1,Have deep conversations with close friends around a campfire on a chilly night,run errands on a sunny day,0.01,0.03,3.3,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,12,,,,,,,,,,0.02,1,1.2913,0,1,1,1,1,Watch a movie with my kids on a summer night in our backyard,redecorate my bedroom in the spring time,0.02,0.03,4.4,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,0,2,2,2,1,run errands on a sunny day,Walk along the beach with my significant other during sunset,0.03,0.03,1.1,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,0,3,3,3,1,Watch a movie with my kids on a summer night in our backyard,eat snacks in the bed ,0.04,0.03,3.3,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,0,4,4,4,1,Play board games with friends in a cozy living room on a rainy saturday afternoon,eat snacks in the bed ,0.05,0.03,4.4,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,NAN,,NAN,0.26,5.74,,0,14,14,14,1,15,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_25.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,3.2731,NAN,,NAN,0.26,5.74,,0,15,15,15,1,16,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_5.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,18.9515,NAN,,NAN,0.26,5.74,,0,16,16,16,1,17,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_7.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,1.8804,NAN,,NAN,0.26,5.74,,0,17,17,17,1,18,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_18.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,4.4158,NAN,,NAN,0.26,5.74,,0,18,18,18,1,19,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_14.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,16,,,,,,space,681.7344,space,72645.9396,0.01,1,1.4925,0,0,0,0,1,eat snacks in the bed ,Attend live music concerts with friends on a summer evening,0.01,0.04,1.1,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,17,,,,,,,,,,0.02,1,0.7436,0,1,1,1,1,listen to music in my kids room,Play board games with friends in a cozy living room on a rainy saturday afternoon,0.02,0.04,8.8,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,18,,,,,,,,,,0.03,1,1.8151,0,2,2,2,1,sit on my patio in the hot afternoon,Attend live music concerts with friends on a summer evening,0.03,0.04,3.3,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,19,,,,,,,,,,0.04,1,1.5614,0,3,3,3,1,Volunteer at a community event with coworkers on a saturday afternoon,eat snacks in the bed ,0.04,0.04,3.3,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,20,,,,,,,,,,0.04,2,1.6549,0,4,4,4,1,run errands on a sunny day,Play board games with friends in a cozy living room on a rainy saturday afternoon,0.05,0.04,1.1,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,NAN,,NAN,0.4,5.6,,0,19,19,19,1,20,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_22.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,0.9148,NAN,,NAN,0.4,5.6,,0,20,20,20,1,21,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_9.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,13.1075,NAN,,NAN,0.4,5.6,,0,21,21,21,1,22,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_17.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,5.87,NAN,,NAN,0.4,5.6,,0,22,22,22,1,23,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_19.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,15.5598,NAN,,NAN,0.4,5.6,,0,23,23,23,1,24,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_1.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,21,,,,,,space,6.4221,space,1.0674,0.01,1,1.3452,0,0,0,0,1,listen to music in my kids room,Hike through wooded trails with my family on a cool autumn morning,0.01,0.05,8.8,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,22,,,,,,,,,,0.02,1,1.364,0,1,1,1,1,work out in my living room,Play board games with friends in a cozy living room on a rainy saturday afternoon,0.02,0.05,4.4,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,23,,,,,,,,,,0.03,1,0.928,0,2,2,2,1,run errands on a sunny day,Explore a local farmers market with my family on a sunny weekend morning,0.03,0.05,1.1,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,24,,,,,,,,,,0.04,1,3.5325,0,3,3,3,1,redecorate my bedroom in the spring time,Explore a local farmers market with my family on a sunny weekend morning,0.04,0.05,4.4,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,25,,,,,,,,,,0.05,2,2.6905,0,4,4,4,1,watch netflix on the couch,Volunteer at a community event with coworkers on a saturday afternoon,0.05,0.05,3.3,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,2,,5,0.55,5.45,,0,24,24,24,1,25,Charlie,Rej,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_3.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,space,5.0821,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,space,1.5594,space,1.9643,NAN,,NAN,0.55,5.45,,0,25,25,25,1,26,Sam,Acc,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_19.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,0.8102,NAN,,NAN,0.55,5.45,,0,26,26,26,1,27,Sam,Acc,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_11.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,1.5642,NAN,,NAN,0.55,5.45,,0,27,27,27,1,28,Sam,Acc,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_24.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,0.9218,NAN,,NAN,0.55,5.45,,0,28,28,28,1,29,Sam,Acc,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_3.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,26,,,,,,space,4.5094,space,0.5542,0.01,2,1.7551,0,0,0,0,1,listening to jackie hill  and preston perrys podcasts,Volunteer at a community event with coworkers on a saturday afternoon,0.01,0.01,4.4,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,27,,,,,,,,,,0.01,2,4.231,0,1,1,1,1,eat snacks in the bed ,Hike through wooded trails with my family on a cool autumn morning,0.02,0.01,3.3,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,28,,,,,,,,,,0.01,2,7.5518,0,2,2,2,1,Attend a study session with classmates at a coffee shop on a wednesday evening,sit on my patio in the hot afternoon,0.03,0.01,3.3,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,29,,,,,,,,,,0.01,2,5.249,0,3,3,3,1,Have deep conversations with close friends around a campfire on a chilly night,listening to jackie hill  and preston perrys podcasts,0.04,0.01,4.4,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,30,,,,,,,,,,0.01,2,1.0022,0,4,4,4,1,Have deep conversations with close friends around a campfire on a chilly night,eat snacks in the bed ,0.05,0.01,8.8,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,NAN,,NAN,0.6,5.4,,0,29,29,29,1,30,Sam,Acc,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_17.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,22.8047,NAN,,NAN,0.6,5.4,,0,30,30,30,1,31,Sam,Acc,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_25.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,151.3185,NAN,,NAN,0.6,5.4,,0,31,31,31,1,32,Sam,Acc,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_2.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,59.1406,NAN,,NAN,0.6,5.4,,0,32,32,32,1,33,Sam,Acc,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_13.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,space,40.3094,NAN,,NAN,0.6,5.4,,0,33,33,33,1,34,Sam,Acc,Participant_Images/655e0b698915e40faa8002f2/655e0b698915e40faa8002f2_Images/655e0b698915e40faa8002f2_Image_9.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,31,,,,,,space,30.275,space,1.5283,0.01,1,1.1,0,0,0,0,1,shop at my favorite department store,Volunteer at a community event with coworkers on a saturday afternoon,0.01,0.02,8.8,1,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,32,,,,,,,,,,0.02,2,3.4375,0,1,1,1,1,Have deep conversations with close friends around a campfire on a chilly night,redecorate my bedroom in the spring time,0.02,0.02,1.1,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,0,2,2,2,1,Watch a movie with my kids on a summer night in our backyard,watch netflix on the couch,0.03,0.02,4.4,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,0,3,3,3,1,Play board games with friends in a cozy living room on a rainy saturday afternoon,listening to jackie hill  and preston perrys podcasts,0.04,0.02,3.3,0,,,,
,,655e0b698915e40faa8002f2,2024-10-06_15h54.31.885,WTP_SM_Choice,2022.2.1,Win32,30.12048193,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,0,4,4,4,1,Play board games with friends in a cozy living room on a rainy saturday afternoon,shop at my favorite department store,0.05,0.02,1.1,0,,,,
