endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,6.9338,6643c34315b04d498e71017e,6685aa9113c938e83b4f1ea0,66be4bb87e4798a656325aff,2024-08-15_14h41.55.144,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6643c34315b04d498e71017e,6685aa9113c938e83b4f1ea0,66be4bb87e4798a656325aff,2024-08-15_14h41.55.144,WTP_SM_Choice,2022.2.1,Win32,58.82352941,space,18.9245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6643c34315b04d498e71017e,6685aa9113c938e83b4f1ea0,66be4bb87e4798a656325aff,2024-08-15_14h41.55.144,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,space,2.2068,space,1.9611,NAN,,NAN,0,6,,0,0,0,0,1,1,Alex,Rej,Participant_Images/6643c34315b04d498e71017e/6643c34315b04d498e71017e_Images/6643c34315b04d498e71017e_Image_3.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,6643c34315b04d498e71017e,6685aa9113c938e83b4f1ea0,66be4bb87e4798a656325aff,2024-08-15_14h41.55.144,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,3.9485,NAN,,NAN,0,6,,0,1,1,1,1,2,Alex,Rej,Participant_Images/6643c34315b04d498e71017e/6643c34315b04d498e71017e_Images/6643c34315b04d498e71017e_Image_15.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,6643c34315b04d498e71017e,6685aa9113c938e83b4f1ea0,66be4bb87e4798a656325aff,2024-08-15_14h41.55.144,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,2.5883,NAN,,NAN,0,6,,0,2,2,2,1,3,Alex,Rej,Participant_Images/6643c34315b04d498e71017e/6643c34315b04d498e71017e_Images/6643c34315b04d498e71017e_Image_8.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,6643c34315b04d498e71017e,6685aa9113c938e83b4f1ea0,66be4bb87e4798a656325aff,2024-08-15_14h41.55.144,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,space,2.8532,NAN,,NAN,0,6,,0,3,3,3,1,4,Alex,Rej,Participant_Images/6643c34315b04d498e71017e/6643c34315b04d498e71017e_Images/6643c34315b04d498e71017e_Image_19.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,6643c34315b04d498e71017e,6685aa9113c938e83b4f1ea0,66be4bb87e4798a656325aff,2024-08-15_14h41.55.144,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,1,,,,,,space,15.9363,space,12.6709,0.01,1,6.4171,0,0,0,0,1,sitting on the couch with a cozy blanket and a good book,going for a walk with my family,0.01,0.01,4.4,1,,,,
,,6643c34315b04d498e71017e,6685aa9113c938e83b4f1ea0,66be4bb87e4798a656325aff,2024-08-15_14h41.55.144,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.01,2,7.1258,0,1,1,1,1,going to the movies with my family,Redecorating my living room,0.02,0.01,8.8,0,,,,
,,6643c34315b04d498e71017e,6685aa9113c938e83b4f1ea0,66be4bb87e4798a656325aff,2024-08-15_14h41.55.144,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.01,2,5.981,0,2,2,2,1,going bowling with my family ,sitting on the couch with a cozy blanket and a good book,0.03,0.01,3.3,0,,,,
,,6643c34315b04d498e71017e,6685aa9113c938e83b4f1ea0,66be4bb87e4798a656325aff,2024-08-15_14h41.55.144,WTP_SM_Choice,2022.2.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.04,1,2.2452,0,3,3,3,1,giving myself a facial ,going out to eat with my partner and kids ,0.04,0.01,1.1,1,,,,
