endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,12.6538,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,space,16.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,space,16.2332,space,2.4291,NAN,,NAN,0,6,,0,0,0,0,1,1,Alex,Acc,Participant_Images/661fee35973b5ff6fa3418ef/661fee35973b5ff6fa3418ef_Images/661fee35973b5ff6fa3418ef_Image_11.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,13.3496,NAN,,NAN,0,6,,0,1,1,1,1,2,Alex,Acc,Participant_Images/661fee35973b5ff6fa3418ef/661fee35973b5ff6fa3418ef_Images/661fee35973b5ff6fa3418ef_Image_1.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,5.6172,NAN,,NAN,0,6,,0,2,2,2,1,3,Alex,Acc,Participant_Images/661fee35973b5ff6fa3418ef/661fee35973b5ff6fa3418ef_Images/661fee35973b5ff6fa3418ef_Image_13.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,3.1631,NAN,,NAN,0,6,,0,3,3,3,1,4,Alex,Acc,Participant_Images/661fee35973b5ff6fa3418ef/661fee35973b5ff6fa3418ef_Images/661fee35973b5ff6fa3418ef_Image_2.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,1,,,,,,space,23.214,space,11.4913,0.01,2,1.963,0,0,0,0,1,Call with my friends and talks for fun things,Find someting fun in my back door,0.01,0.01,4.4,0,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.01,2,3.5073,0,1,1,1,1,Play video games in my room,Call with my friends and talks for fun things,0.02,0.01,8.8,1,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.03,1,1.4759,0,2,2,2,1,Sing songs when I go to the bathroom,Go shopping in a sunny day,0.03,0.01,3.3,1,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.04,1,1.1371,0,3,3,3,1,Take care my home and clean up my home in sunny say,Play video games with my family during weekend,0.04,0.01,1.1,1,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.05,1,1.1884,0,4,4,4,1,Go shopping in a sunny day,Take care my home and clean up my home in sunny say,0.05,0.01,1.1,0,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,NAN,,NAN,0.14,5.86,,0,4,4,4,1,5,Alex,Acc,Participant_Images/661fee35973b5ff6fa3418ef/661fee35973b5ff6fa3418ef_Images/661fee35973b5ff6fa3418ef_Image_10.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,1.0186,NAN,,NAN,0.14,5.86,,0,5,5,5,1,6,Alex,Acc,Participant_Images/661fee35973b5ff6fa3418ef/661fee35973b5ff6fa3418ef_Images/661fee35973b5ff6fa3418ef_Image_14.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,0.6429,NAN,,NAN,0.14,5.86,,0,6,6,6,1,7,Alex,Acc,Participant_Images/661fee35973b5ff6fa3418ef/661fee35973b5ff6fa3418ef_Images/661fee35973b5ff6fa3418ef_Image_7.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,661fee35973b5ff6fa3418ef,6685aa9113c938e83b4f1ea0,66b41c4dd3aee3fac9f5f1ad,2024-08-07_18h16.40.996,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,1.7404,NAN,,NAN,0.14,5.86,,0,7,7,7,1,8,Alex,Acc,Participant_Images/661fee35973b5ff6fa3418ef/661fee35973b5ff6fa3418ef_Images/661fee35973b5ff6fa3418ef_Image_6.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
