endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,responses.keys,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,decision_price,responses.rt,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,2,,7,0.79,5.21,,0,24,24,24,1,25,Sam,Rej,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_3.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,space,,,0.8184,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,space,1.507,space,1.4088,NAN,,NAN,0.79,5.21,,0,25,25,25,1,26,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_15.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,1.0492,NAN,,NAN,0.79,5.21,,0,26,26,26,1,27,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_17.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,1.4295,NAN,,NAN,0.79,5.21,,0,27,27,27,1,28,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_23.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,1.1836,NAN,,NAN,0.79,5.21,,0,28,28,28,1,29,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_21.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,26,,,,,,space,0.4239,space,0.6501,1,0,0,0,0,1,Spend time with my girlfriend,Read in my comfy bed,0.01,0.01,4.4,0,,0.01,1.1787,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,27,,,,,,,,,,1,0,1,1,1,1,Eat at amazing restaurants with friends,Eat out with my friends,0.02,0.01,3.3,1,,0.02,0.9964,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,28,,,,,,,,,,1,0,2,2,2,1,Talk to my mom and grandparents over the phone,Go to work on cold days,0.03,0.01,3.3,0,,0.03,1.0104,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,29,,,,,,,,,,1,0,3,3,3,1,Read in my comfy bed,Eat out with my friends,0.04,0.01,4.4,1,,0.04,0.8163,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,30,,,,,,,,,,1,0,4,4,4,1,Spend time with my girlfriend,Go to the gym in the mornings,0.05,0.01,8.8,0,,0.05,2.3575,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,NAN,,NAN,0.94,5.06,,0,29,29,29,1,30,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_22.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,3.0951,NAN,,NAN,0.94,5.06,,0,30,30,30,1,31,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_11.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,0.746,NAN,,NAN,0.94,5.06,,0,31,31,31,1,32,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_4.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,0.7915,NAN,,NAN,0.94,5.06,,0,32,32,32,1,33,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_12.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,6.3559,NAN,,NAN,0.94,5.06,,0,33,33,33,1,34,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_2.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,31,,,,,,space,2.7914,space,0.5379,2,0,0,0,0,1,Drink and party with high school friends,Read in my comfy bed,0.01,0.02,8.8,0,,0.02,0.8343,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,32,,,,,,,,,,2,0,1,1,1,1,Relax and watch a show or movie,Do club activities with my clubmates,0.02,0.02,1.1,1,,0.02,1.2782,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,33,,,,,,,,,,1,0,2,2,2,1,Spend time with my girlfriend,Relax and watch a show or movie,0.03,0.02,4.4,0,,0.03,1.0424,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,34,,,,,,,,,,1,0,3,3,3,1,Help my brothers with questions and stuff,Go out to parties downtown,0.04,0.02,3.3,0,,0.04,0.8571,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,35,,,,,,,,,,1,0,4,4,4,1,Work out with my friends,Go to work on cold days,0.05,0.02,1.1,0,,0.05,1.048,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,NAN,,NAN,1.1,4.9,,0,34,34,34,1,35,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_5.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,0.483,NAN,,NAN,1.1,4.9,,0,35,35,35,1,36,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_7.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,4.1448,NAN,,NAN,1.1,4.9,,0,36,36,36,1,37,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_6.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,1.7295,NAN,,NAN,1.1,4.9,,0,37,37,37,1,38,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_25.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,0.7258,NAN,,NAN,1.1,4.9,,0,38,38,38,1,39,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_10.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,36,,,,,,space,0.4867,space,0.547,2,0,0,0,0,1,Drink and party with high school friends,Go to the gym in the mornings,0.01,0.03,3.3,0,,0.03,0.8984,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,37,,,,,,,,,,2,0,1,1,1,1,Eat out with my friends,Go to the gym in the mornings,0.02,0.03,1.1,0,,0.03,1.2572,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,38,,,,,,,,,,1,0,2,2,2,1,Take pictures of amazing views or moments,Drink and party with high school friends,0.03,0.03,1.1,1,,0.03,1.1256,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,39,,,,,,,,,,1,0,3,3,3,1,Read in my comfy bed,Play sports with my boys,0.04,0.03,3.3,1,,0.04,1.0024,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,40,,,,,,,,,,1,0,4,4,4,1,Do club activities with my clubmates,Go to the gym in the mornings,0.05,0.03,4.4,0,,0.05,0.9063,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,NAN,,NAN,1.28,4.72,,0,39,39,39,1,40,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_3.jpeg,liked,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,1.1679,NAN,,NAN,1.28,4.72,,0,40,40,40,1,41,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_1.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,0.7059,NAN,,NAN,1.28,4.72,,0,41,41,41,1,42,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_16.jpeg,liked,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,1.1462,NAN,,NAN,1.28,4.72,,0,42,42,42,1,43,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_24.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,5.6545,NAN,,NAN,1.28,4.72,,0,43,43,43,1,44,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_8.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,41,,,,,,space,2.7949,space,0.6587,2,0,0,0,0,1,Talk to my mom and grandparents over the phone,Take pictures of amazing views or moments,0.01,0.04,1.1,0,,0.04,1.0149,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,42,,,,,,,,,,2,0,1,1,1,1,Drink and party with high school friends,Game with friends in my room,0.02,0.04,3.3,0,,0.04,0.8419,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,43,,,,,,,,,,2,0,2,2,2,1,Drink and party with high school friends,Go out to parties downtown,0.03,0.04,1.1,0,,0.04,1.1328,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,44,,,,,,,,,,1,0,3,3,3,1,Talk to my mom and grandparents over the phone,Relax and watch a show or movie,0.04,0.04,1.1,0,,0.04,1.2208,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,45,,,,,,,,,,1,0,4,4,4,1,Eat out with my friends,Go to work on cold days,0.05,0.04,4.4,0,,0.05,0.8826,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,NAN,,NAN,1.49,4.51,,0,44,44,44,1,45,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_14.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,0.9148,NAN,,NAN,1.49,4.51,,0,45,45,45,1,46,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_9.jpeg,liked,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,3.0171,NAN,,NAN,1.49,4.51,,0,46,46,46,1,47,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_20.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,0.7388,NAN,,NAN,1.49,4.51,,0,47,47,47,1,48,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_19.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,0.4968,NAN,,NAN,1.49,4.51,,0,48,48,48,1,49,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_18.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,46,,,,,,space,1.0573,space,0.4165,2,0,0,0,0,1,Drink and party with high school friends,Go on vacations with my family,0.01,0.05,8.8,0,,0.05,0.8429,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,47,,,,,,,,,,2,0,1,1,1,1,Watch rain fall by myself,Eat out with my friends,0.02,0.05,1.1,1,,0.05,0.9154,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,48,,,,,,,,,,2,0,2,2,2,1,Take pictures of amazing views or moments,Help my brothers with questions and stuff,0.03,0.05,4.4,1,,0.05,3.1689,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,49,,,,,,,,,,2,0,3,3,3,1,Game with friends in my room,Talk to my mom and grandparents over the phone,0.04,0.05,3.3,1,,0.05,1.2105,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,50,,,,,,,,,,2,0,4,4,4,1,Go to work on cold days,Play sports with my boys,0.05,0.05,1.1,1,,0.05,1.8519,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,3,,4,1.74,4.26,,0,49,49,49,1,50,Alex,Acc,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_13.jpeg,liked,3.195382774,,,,,,,,,,,,,,,,,space,,,0.7224,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,space,0.4808,space,0.1149,NAN,,NAN,1.74,4.26,,0,50,50,50,1,51,Charlie,Rej,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_2.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,0.6858,NAN,,NAN,1.74,4.26,,0,51,51,51,1,52,Charlie,Rej,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_9.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,1.9167,NAN,,NAN,1.74,4.26,,0,52,52,52,1,53,Charlie,Rej,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_24.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,space,3.0098,NAN,,NAN,1.74,4.26,,0,53,53,53,1,54,Charlie,Rej,Participant_Images/66f2946d0e3eeda7aa13eaa7/66f2946d0e3eeda7aa13eaa7_Images/66f2946d0e3eeda7aa13eaa7_Image_6.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,51,,,,,,space,29.6257,space,0.5771,1,0,0,0,0,1,Go to the gym in the mornings,Talk to my mom and grandparents over the phone,0.01,0.01,1.1,1,,0.01,1.0443,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,52,,,,,,,,,,1,0,1,1,1,1,Game with friends in my room,Go on mini road trips with high school friends,0.02,0.01,3.3,1,,0.02,0.915,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,53,,,,,,,,,,1,0,2,2,2,1,Eat at amazing restaurants with friends,Go on mini road trips with high school friends,0.03,0.01,1.1,1,,0.03,0.7138,,,
,,66f2946d0e3eeda7aa13eaa7,6685aa9113c938e83b4f1ea0,671c5d5f2c200a509db2303f,2024-10-25_23h09.42.051,WTP_SM_Choice,2022.2.1,Win32,75.18796992,,,,,,,,,,,,,,,,,,54,,,,,,,,,,1,0,3,3,3,1,Eat out with my friends,Relax and watch a show or movie,0.04,0.01,4.4,0,,0.04,0.8647,,,
