endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,3.8889,668beeeac6158723009d2b8a,6685aa9113c938e83b4f1ea0,671d2d7ffa97113ecf03d055,2024-10-26_13h57.56.753,WTP_SM_Choice,2022.2.1,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,668beeeac6158723009d2b8a,6685aa9113c938e83b4f1ea0,671d2d7ffa97113ecf03d055,2024-10-26_13h57.56.753,WTP_SM_Choice,2022.2.1,MacIntel,30.03003003,space,9.8289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,668beeeac6158723009d2b8a,6685aa9113c938e83b4f1ea0,671d2d7ffa97113ecf03d055,2024-10-26_13h57.56.753,WTP_SM_Choice,2022.2.1,MacIntel,30.03003003,,,space,6.3262,space,0.8546,NAN,,NAN,0,6,,0,0,0,0,1,1,Alex,Acc,Participant_Images/668beeeac6158723009d2b8a/668beeeac6158723009d2b8a_Images/668beeeac6158723009d2b8a_Image_16.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,668beeeac6158723009d2b8a,6685aa9113c938e83b4f1ea0,671d2d7ffa97113ecf03d055,2024-10-26_13h57.56.753,WTP_SM_Choice,2022.2.1,MacIntel,30.03003003,,,,,space,2.5167,NAN,,NAN,0,6,,0,1,1,1,1,2,Alex,Acc,Participant_Images/668beeeac6158723009d2b8a/668beeeac6158723009d2b8a_Images/668beeeac6158723009d2b8a_Image_8.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,668beeeac6158723009d2b8a,6685aa9113c938e83b4f1ea0,671d2d7ffa97113ecf03d055,2024-10-26_13h57.56.753,WTP_SM_Choice,2022.2.1,MacIntel,30.03003003,,,,,space,1.2456,NAN,,NAN,0,6,,0,2,2,2,1,3,Alex,Acc,Participant_Images/668beeeac6158723009d2b8a/668beeeac6158723009d2b8a_Images/668beeeac6158723009d2b8a_Image_11.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,668beeeac6158723009d2b8a,6685aa9113c938e83b4f1ea0,671d2d7ffa97113ecf03d055,2024-10-26_13h57.56.753,WTP_SM_Choice,2022.2.1,MacIntel,30.03003003,,,,,space,1.3389,NAN,,NAN,0,6,,0,3,3,3,1,4,Alex,Acc,Participant_Images/668beeeac6158723009d2b8a/668beeeac6158723009d2b8a_Images/668beeeac6158723009d2b8a_Image_12.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,668beeeac6158723009d2b8a,6685aa9113c938e83b4f1ea0,671d2d7ffa97113ecf03d055,2024-10-26_13h57.56.753,WTP_SM_Choice,2022.2.1,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,1,,,,,,space,17.684,space,6.6316,0.01,2,3.5031,0,0,0,0,1,Read nonfiction collections of essays ,Parallel play with my friend anna,0.01,0.01,4.4,1,,,,
,,668beeeac6158723009d2b8a,6685aa9113c938e83b4f1ea0,671d2d7ffa97113ecf03d055,2024-10-26_13h57.56.753,WTP_SM_Choice,2022.2.1,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.01,2,3.1246,0,1,1,1,1,Watch movies together with my partner,Play video games on my pS5 ,0.02,0.01,8.8,0,,,,
,,668beeeac6158723009d2b8a,6685aa9113c938e83b4f1ea0,671d2d7ffa97113ecf03d055,2024-10-26_13h57.56.753,WTP_SM_Choice,2022.2.1,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.01,2,2.383,0,2,2,2,1,Go out to eat and try new foods with my partner,Journal ,0.03,0.01,3.3,0,,,,
,,668beeeac6158723009d2b8a,6685aa9113c938e83b4f1ea0,671d2d7ffa97113ecf03d055,2024-10-26_13h57.56.753,WTP_SM_Choice,2022.2.1,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.01,2,1.446,0,3,3,3,1,Play quiz games online,Listen to podcasts while driving with anna,0.04,0.01,1.1,1,,,,
