endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt,social_left
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.979,NAN,,NAN,0.6,5.4,,0,32,32,32,1,33,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_15.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.402,NAN,,NAN,0.6,5.4,,0,33,33,33,1,34,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_17.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,31,,,,,,space,1.8333,space,1.449,0.01,1,2.2281,0,0,0,0,1,Listen to music in the car with the windows down,Read a book at a park with my girlfriend,0.01,0.02,8.8,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,32,,,,,,,,,,0.02,2,4.2414,0,1,1,1,1,Practice cooking a new recipe in my kitchen,Go out to a restaurant with my family,0.02,0.02,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,33,,,,,,,,,,0.02,2,2.0905,0,2,2,2,1,Lay down on the sand at the beach,Go out to a restaurant with my family,0.03,0.02,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,34,,,,,,,,,,0.02,2,2.1122,0,3,3,3,1,Go  to the gym ,Play board games with my friends,0.04,0.02,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,35,,,,,,,,,,0.02,2,1.817,0,4,4,4,1,Lay down on the sand at the beach,Play basketball with my friends,0.05,0.02,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,0.69,5.31,,0,34,34,34,1,35,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_19.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.6273,NAN,,NAN,0.69,5.31,,0,35,35,35,1,36,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_1.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.051,NAN,,NAN,0.69,5.31,,0,36,36,36,1,37,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_10.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.2999,NAN,,NAN,0.69,5.31,,0,37,37,37,1,38,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_21.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.5012,NAN,,NAN,0.69,5.31,,0,38,38,38,1,39,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_18.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,36,,,,,,space,1.5079,space,1.7085,0.01,1,2.7812,0,0,0,0,1,Watch YouTube documentary videos about history,Celebrate christmas with my family,0.01,0.03,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,37,,,,,,,,,,0.02,1,1.8255,0,1,1,1,1,Swim in the pool on a nice summer day,Read a book at a park with my girlfriend,0.02,0.03,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,38,,,,,,,,,,0.03,1,4.4504,0,2,2,2,1,Watch YouTube documentary videos about history,Play basketball with my friends,0.03,0.03,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,39,,,,,,,,,,0.03,2,5.433,0,3,3,3,1,Watch YouTube documentary videos about history,Drive around blasting music with my friends,0.04,0.03,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,40,,,,,,,,,,0.03,2,2.0488,0,4,4,4,1,Listen to music in the car with the windows down,Celebrate christmas with my family,0.05,0.03,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,0.81,5.19,,0,39,39,39,1,40,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_11.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.3918,NAN,,NAN,0.81,5.19,,0,40,40,40,1,41,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_24.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.8276,NAN,,NAN,0.81,5.19,,0,41,41,41,1,42,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_23.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.7183,NAN,,NAN,0.81,5.19,,0,42,42,42,1,43,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_7.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,2.0962,NAN,,NAN,0.81,5.19,,0,43,43,43,1,44,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_20.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,41,,,,,,space,1.1926,space,0.8455,0.01,1,1.699,0,0,0,0,1,Lay down on the sand at the beach,Play laser tag with my friends,0.01,0.04,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,42,,,,,,,,,,0.02,1,2.1811,0,1,1,1,1,Play chess online against other people,Watch a movie with my girlfriend,0.02,0.04,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,43,,,,,,,,,,0.03,1,2.6347,0,2,2,2,1,Do statistics research from my office,Discuss research with my advisor,0.03,0.04,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,44,,,,,,,,,,0.04,1,4.4505,0,3,3,3,1,Play chess online against other people,Play laser tag with my friends,0.04,0.04,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,45,,,,,,,,,,0.04,2,2.4084,0,4,4,4,1,Go  to the gym ,Discuss research with my advisor,0.05,0.04,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,0.95,5.05,,0,44,44,44,1,45,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_14.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.7946,NAN,,NAN,0.95,5.05,,0,45,45,45,1,46,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_9.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.8373,NAN,,NAN,0.95,5.05,,0,46,46,46,1,47,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_5.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,4.5337,NAN,,NAN,0.95,5.05,,0,47,47,47,1,48,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_13.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,3.7341,NAN,,NAN,0.95,5.05,,0,48,48,48,1,49,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_8.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,46,,,,,,space,5.0735,space,2.4272,0.01,1,1.5477,0,0,0,0,1,Practice cooking a new recipe in my kitchen,Drive around blasting music with my friends,0.01,0.05,8.8,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,47,,,,,,,,,,0.02,1,1.6098,0,1,1,1,1,Listen to music in the car with the windows down,Discuss research with my advisor,0.02,0.05,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,48,,,,,,,,,,0.03,1,3.0219,0,2,2,2,1,Swim in the pool on a nice summer day,Go out to a restaurant with my family,0.03,0.05,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,49,,,,,,,,,,0.04,1,2.1558,0,3,3,3,1,Play chess online against other people,Playchess with a friend,0.04,0.05,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,50,,,,,,,,,,0.05,2,5.8726,0,4,4,4,1,Swim in the pool on a nice summer day,Play board games with my friends,0.05,0.05,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,1,,3,1.1,4.9,,0,49,49,49,1,50,Riley,Rej,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_6.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,space,2.4769,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,space,2.5905,space,1.6997,NAN,,NAN,1.1,4.9,,0,50,50,50,1,51,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_11.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,2.0056,NAN,,NAN,1.1,4.9,,0,51,51,51,1,52,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_12.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.701,NAN,,NAN,1.1,4.9,,0,52,52,52,1,53,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_14.jpeg,did not like,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.6006,NAN,,NAN,1.1,4.9,,0,53,53,53,1,54,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_5.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,51,,,,,,space,2.4019,space,0.899,0.01,1,3.0268,0,0,0,0,1,Do statistics research from my office,Celebrate christmas with my family,0.01,0.01,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,52,,,,,,,,,,0.01,2,4.434,0,1,1,1,1,Clean my room after not cleaning it for a long time,Read a book at a park with my girlfriend,0.02,0.01,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,53,,,,,,,,,,0.01,2,2.0196,0,2,2,2,1,Go  to the gym ,Read a book at a park with my girlfriend,0.03,0.01,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,54,,,,,,,,,,0.01,2,2.1587,0,3,3,3,1,Take a walk in my neighborhood on a sunny day,Play laser tag with my friends,0.04,0.01,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,55,,,,,,,,,,0.01,2,1.6565,0,4,4,4,1,Play chess online against other people,Play board games with my friends,0.05,0.01,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,1.15,4.85,,0,54,54,54,1,55,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_1.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.4458,NAN,,NAN,1.15,4.85,,0,55,55,55,1,56,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_2.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,3.8776,NAN,,NAN,1.15,4.85,,0,56,56,56,1,57,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_7.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,2.5625,NAN,,NAN,1.15,4.85,,0,57,57,57,1,58,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_4.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.7332,NAN,,NAN,1.15,4.85,,0,58,58,58,1,59,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_3.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,56,,,,,,space,1.8261,space,1.3373,0.01,1,2.7936,0,0,0,0,1,Watch YouTube documentary videos about history,Discuss research with my advisor,0.01,0.02,8.8,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,57,,,,,,,,,,0.02,2,2.8958,0,1,1,1,1,Lay down on the sand at the beach,Playchess with a friend,0.02,0.02,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,58,,,,,,,,,,0.02,2,2.3309,0,2,2,2,1,Play chess online against other people,Go out to a restaurant with my family,0.03,0.02,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,59,,,,,,,,,,0.02,2,2.3907,0,3,3,3,1,Take a walk in my neighborhood on a sunny day,Celebrate christmas with my family,0.04,0.02,4.4,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,60,,,,,,,,,,0.02,2,3.4962,0,4,4,4,1,Play chess online against other people,Discuss research with my advisor,0.05,0.02,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,1.24,4.76,,0,59,59,59,1,60,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_21.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.1265,NAN,,NAN,1.24,4.76,,0,60,60,60,1,61,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_22.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.7214,NAN,,NAN,1.24,4.76,,0,61,61,61,1,62,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_16.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.5506,NAN,,NAN,1.24,4.76,,0,62,62,62,1,63,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_8.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.9276,NAN,,NAN,1.24,4.76,,0,63,63,63,1,64,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_20.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,61,,,,,,space,1.3737,space,1.3106,0.01,1,1.7001,0,0,0,0,1,Listen to music in the car with the windows down,Play basketball with my friends,0.01,0.03,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,62,,,,,,,,,,0.02,1,2.113,0,1,1,1,1,Go  to the gym ,Play laser tag with my friends,0.02,0.03,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,63,,,,,,,,,,0.03,2,3.2475,0,2,2,2,1,Take a walk in my neighborhood on a sunny day,Discuss research with my advisor,0.03,0.03,3.3,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,64,,,,,,,,,,0.03,2,1.9745,0,3,3,3,1,Swim in the pool on a nice summer day,Discuss research with my advisor,0.04,0.03,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,65,,,,,,,,,,0.03,2,1.9892,0,4,4,4,1,Watch YouTube documentary videos about history,Watch a movie with my girlfriend,0.05,0.03,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,NAN,,NAN,1.36,4.64,,0,64,64,64,1,65,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_9.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,2.0012,NAN,,NAN,1.36,4.64,,0,65,65,65,1,66,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_24.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.711,NAN,,NAN,1.36,4.64,,0,66,66,66,1,67,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_6.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,3.0509,NAN,,NAN,1.36,4.64,,0,67,67,67,1,68,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_17.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.9008,NAN,,NAN,1.36,4.64,,0,68,68,68,1,69,Charlie,Acc,Participant_Images/6676fab6295042ff191ead64/6676fab6295042ff191ead64_Images/6676fab6295042ff191ead64_Image_19.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,66,,,,,,space,2.165,space,0.7269,0.01,1,1.4705,0,0,0,0,1,Swim in the pool on a nice summer day,Play laser tag with my friends,0.01,0.04,1.1,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,67,,,,,,,,,,0.02,1,1.6097,0,1,1,1,1,Practice cooking a new recipe in my kitchen,Play board games with my friends,0.02,0.04,8.8,,,,,1
,,6676fab6295042ff191ead64,2024-07-04_10h01.29.139,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,68,,,,,,,,,,0.03,1,2.0654,0,2,2,2,1,Clean my room after not cleaning it for a long time,Play laser tag with my friends,0.03,0.04,4.4,,,,,1
