endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6563,NAN,,NAN,0.59,5.41,,0,28,28,28,1,29,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_21.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,26,,,,,,space,0.7448,space,0.674,0.01,1,1.725,0,0,0,0,1,Hike to my favorite spots,Go sight seeing with my partner,0.01,0.01,4.4,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,27,,,,,,,,,,0.02,1,1.3375,0,1,1,1,1,run,Try out a new restaurant with my partner,0.02,0.01,3.3,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,28,,,,,,,,,,0.03,1,2.5579,0,2,2,2,1,Going for a swim with my friends,Take a swim,0.03,0.01,3.3,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,29,,,,,,,,,,0.04,1,2.7105,0,3,3,3,1,Take a camping trip with my partner,Watch a game at the stadium,0.04,0.01,4.4,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,30,,,,,,,,,,0.01,2,6.3517,0,4,4,4,1,Try out a new restaurant with my partner,Take a swim,0.05,0.01,8.8,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,0.7,5.3,,0,29,29,29,1,30,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_22.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.4701,NAN,,NAN,0.7,5.3,,0,30,30,30,1,31,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_6.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9325,NAN,,NAN,0.7,5.3,,0,31,31,31,1,32,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_8.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9341,NAN,,NAN,0.7,5.3,,0,32,32,32,1,33,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_4.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.95,NAN,,NAN,0.7,5.3,,0,33,33,33,1,34,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_13.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,31,,,,,,space,0.6668,space,0.6717,0.01,1,4.5154,0,0,0,0,1,Go sight seeing with my partner,Cook a new recipe,0.01,0.02,8.8,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,32,,,,,,,,,,0.02,1,1.8346,0,1,1,1,1,Go to the beach,Go hiking with my partner,0.02,0.02,1.1,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,33,,,,,,,,,,0.02,2,9.1157,0,2,2,2,1,Go sight seeing with my partner,Watch a game at the stadium,0.03,0.02,4.4,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,34,,,,,,,,,,0.02,2,4.6271,0,3,3,3,1,Hike to my favorite spots,Going for a swim with my friends,0.04,0.02,3.3,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,35,,,,,,,,,,0.02,2,4.4966,0,4,4,4,1,Go to the bar to have some drinks with friends,Take a swim,0.05,0.02,1.1,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,0.79,5.21,,0,34,34,34,1,35,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_9.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,12.3608,NAN,,NAN,0.79,5.21,,0,35,35,35,1,36,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_3.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,5.7922,NAN,,NAN,0.79,5.21,,0,36,36,36,1,37,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_19.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5404,NAN,,NAN,0.79,5.21,,0,37,37,37,1,38,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_24.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,5.6094,NAN,,NAN,0.79,5.21,,0,38,38,38,1,39,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_2.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,36,,,,,,space,1.3142,space,0.532,0.01,1,2.039,0,0,0,0,1,Seeing a movie with my partner,Listen to my favorite playlist,0.01,0.03,3.3,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,37,,,,,,,,,,0.02,1,2.5978,0,1,1,1,1,Go to the bar to have some drinks with friends,Watch a game at the stadium,0.02,0.03,1.1,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,38,,,,,,,,,,0.03,1,1.2308,0,2,2,2,1,Watch a game at the stadium,Have a picnic with my family,0.03,0.03,1.1,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,39,,,,,,,,,,0.04,1,3.2736,0,3,3,3,1,Listen to my favorite playlist,Attending a concert with my partner,0.04,0.03,3.3,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,40,,,,,,,,,,0.05,1,5.0041,0,4,4,4,1,Hike to my favorite spots,Attending a concert with my partner,0.05,0.03,4.4,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,0.94,5.06,,0,39,39,39,1,40,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_10.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,2.5146,NAN,,NAN,0.94,5.06,,0,40,40,40,1,41,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_17.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.861,NAN,,NAN,0.94,5.06,,0,41,41,41,1,42,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_11.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,2.3149,NAN,,NAN,0.94,5.06,,0,42,42,42,1,43,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_7.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.2816,NAN,,NAN,0.94,5.06,,0,43,43,43,1,44,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_25.jpeg,liked,5.336503566,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,41,,,,,,space,9.4581,space,0.692,0.01,1,2.9566,0,0,0,0,1,Try out a new restaurant with my partner,Hike to my favorite spots,0.01,0.04,1.1,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,42,,,,,,,,,,0.04,2,1.2667,0,1,1,1,1,Go skiing or ice skating with my partner,Cook a new recipe,0.02,0.04,3.3,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,43,,,,,,,,,,0.04,2,8.1156,0,2,2,2,1,Take a drive ,Going for a swim with my friends,0.03,0.04,1.1,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,44,,,,,,,,,,0.04,1,1.8676,0,3,3,3,1,Hike to my favorite spots,Seeing a movie with my partner,0.04,0.04,1.1,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,45,,,,,,,,,,0.05,1,2.7821,0,4,4,4,1,Go hiking with my partner,Take a drive ,0.05,0.04,4.4,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.12,4.88,,0,44,44,44,1,45,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_16.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.6351,NAN,,NAN,1.12,4.88,,0,45,45,45,1,46,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_12.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.2274,NAN,,NAN,1.12,4.88,,0,46,46,46,1,47,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_5.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.2317,NAN,,NAN,1.12,4.88,,0,47,47,47,1,48,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_18.jpeg,did not like,2.682944783,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.0496,NAN,,NAN,1.12,4.88,,0,48,48,48,1,49,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_14.jpeg,liked,4.51984296,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,46,,,,,,space,0.6525,space,0.4811,0.01,1,1.4314,0,0,0,0,1,Play fetch with my dogs and teaching them tricks,Go hiking with my partner,0.01,0.05,8.8,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,47,,,,,,,,,,0.02,1,1.7863,0,1,1,1,1,Hike to my favorite spots,Go to the bar to have some drinks with friends,0.02,0.05,1.1,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,48,,,,,,,,,,0.05,2,3.166,0,2,2,2,1,Seeing a movie with my partner,run,0.03,0.05,4.4,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,49,,,,,,,,,,0.04,1,0.7563,0,3,3,3,1,run,Go hiking with my partner,0.04,0.05,3.3,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,50,,,,,,,,,,0.05,1,1.3965,0,4,4,4,1,Go hiking with my partner,Read on my bed,0.05,0.05,1.1,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,3,,6,1.29,4.71,,0,49,49,49,1,50,Riley,Rej,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_15.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,space,2.2943,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,space,3.2228,space,7.0849,NAN,,NAN,1.29,4.71,,0,50,50,50,1,51,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_13.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,2.2972,NAN,,NAN,1.29,4.71,,0,51,51,51,1,52,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_22.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.8065,NAN,,NAN,1.29,4.71,,0,52,52,52,1,53,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_16.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.7483,NAN,,NAN,1.29,4.71,,0,53,53,53,1,54,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_5.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,51,,,,,,space,0.6131,space,0.4329,0.01,2,1.5517,0,0,0,0,1,Go to the beach,Have a picnic with my family,0.01,0.01,1.1,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,52,,,,,,,,,,0.01,2,1.2271,0,1,1,1,1,Attending a concert with my partner,Go to the beach,0.02,0.01,3.3,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,53,,,,,,,,,,0.03,1,1.2917,0,2,2,2,1,Cook a new recipe,Going for a swim with my friends,0.03,0.01,1.1,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,54,,,,,,,,,,0.04,1,2.5061,0,3,3,3,1,Watch a game at the stadium,Attending a concert with my partner,0.04,0.01,4.4,1,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,55,,,,,,,,,,0.01,2,2.2076,0,4,4,4,1,Take a camping trip with my partner,run,0.05,0.01,1.1,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.39,4.61,,0,54,54,54,1,55,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_19.jpeg,liked,3.602308302,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6262,NAN,,NAN,1.39,4.61,,0,55,55,55,1,56,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_23.jpeg,liked,4.106391878,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6865,NAN,,NAN,1.39,4.61,,0,56,56,56,1,57,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_6.jpeg,liked,3.799433026,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,3.1089,NAN,,NAN,1.39,4.61,,0,57,57,57,1,58,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_3.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,23.8275,NAN,,NAN,1.39,4.61,,0,58,58,58,1,59,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_15.jpeg,liked,3.30081769,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,56,,,,,,space,16.6401,space,0.6799,0.01,1,1.7596,0,0,0,0,1,Go sight seeing with my partner,Play fetch with my dogs and teaching them tricks,0.01,0.02,8.8,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,57,,,,,,,,,,0.02,1,5.1939,0,1,1,1,1,Go sight seeing with my partner,Go to the beach,0.02,0.02,4.4,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,58,,,,,,,,,,0.02,2,0.8565,0,2,2,2,1,Go sight seeing with my partner,run,0.03,0.02,4.4,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,59,,,,,,,,,,0.02,2,1.5007,0,3,3,3,1,Seeing a movie with my partner,Take a drive ,0.04,0.02,4.4,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,60,,,,,,,,,,0.02,2,0.9005,0,4,4,4,1,Try out a new restaurant with my partner,Cook a new recipe,0.05,0.02,1.1,0,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,1.48,4.52,,0,59,59,59,1,60,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_11.jpeg,liked,1.661473164,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9461,NAN,,NAN,1.48,4.52,,0,60,60,60,1,61,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_1.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.8982,NAN,,NAN,1.48,4.52,,0,61,61,61,1,62,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_4.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,66f0bbf2ad2ccf85f492cbcb,2024-10-21_13h40.57.418,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.6746,NAN,,NAN,1.48,4.52,,0,62,62,62,1,63,Charlie,Acc,Participant_Images/66f0bbf2ad2ccf85f492cbcb/66f0bbf2ad2ccf85f492cbcb_Images/66f0bbf2ad2ccf85f492cbcb_Image_25.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
