endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,85.7708,66a3d4b8b4bf84ae5d959a60,6685aa9113c938e83b4f1ea0,66e47f8c9a74e976efcc5f5d,2024-09-13_11h25.15.562,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66a3d4b8b4bf84ae5d959a60,6685aa9113c938e83b4f1ea0,66e47f8c9a74e976efcc5f5d,2024-09-13_11h25.15.562,WTP_SM_Choice,2022.2.1,Win32,59.88023952,space,37.3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66a3d4b8b4bf84ae5d959a60,6685aa9113c938e83b4f1ea0,66e47f8c9a74e976efcc5f5d,2024-09-13_11h25.15.562,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,12.3052,space,1.5498,NAN,,NAN,0,6,,0,0,0,0,1,1,Charlie,Acc,Participant_Images/66a3d4b8b4bf84ae5d959a60/66a3d4b8b4bf84ae5d959a60_Images/66a3d4b8b4bf84ae5d959a60_Image_17.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,66a3d4b8b4bf84ae5d959a60,6685aa9113c938e83b4f1ea0,66e47f8c9a74e976efcc5f5d,2024-09-13_11h25.15.562,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.7567,NAN,,NAN,0,6,,0,1,1,1,1,2,Charlie,Acc,Participant_Images/66a3d4b8b4bf84ae5d959a60/66a3d4b8b4bf84ae5d959a60_Images/66a3d4b8b4bf84ae5d959a60_Image_23.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,66a3d4b8b4bf84ae5d959a60,6685aa9113c938e83b4f1ea0,66e47f8c9a74e976efcc5f5d,2024-09-13_11h25.15.562,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.2189,NAN,,NAN,0,6,,0,2,2,2,1,3,Charlie,Acc,Participant_Images/66a3d4b8b4bf84ae5d959a60/66a3d4b8b4bf84ae5d959a60_Images/66a3d4b8b4bf84ae5d959a60_Image_25.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,66a3d4b8b4bf84ae5d959a60,6685aa9113c938e83b4f1ea0,66e47f8c9a74e976efcc5f5d,2024-09-13_11h25.15.562,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,6.111,NAN,,NAN,0,6,,0,3,3,3,1,4,Charlie,Acc,Participant_Images/66a3d4b8b4bf84ae5d959a60/66a3d4b8b4bf84ae5d959a60_Images/66a3d4b8b4bf84ae5d959a60_Image_13.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,66a3d4b8b4bf84ae5d959a60,6685aa9113c938e83b4f1ea0,66e47f8c9a74e976efcc5f5d,2024-09-13_11h25.15.562,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,1,,,,,,space,32.4598,space,15.3251,0.01,2,9.733,0,0,0,0,1,Play board games with my family on a cozy winter evening by the fire place,Journal in bed on a rainy evening with a warm cup of tea by my side,0.01,0.01,4.4,0,,,,
,,66a3d4b8b4bf84ae5d959a60,6685aa9113c938e83b4f1ea0,66e47f8c9a74e976efcc5f5d,2024-09-13_11h25.15.562,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.01,2,8.6873,0,1,1,1,1,Watch the sunset on the beach with my close friends during a summer vacation,Garden in my backyard early in the morning with the smell of fresh soil,0.02,0.01,8.8,0,,,,
,,66a3d4b8b4bf84ae5d959a60,6685aa9113c938e83b4f1ea0,66e47f8c9a74e976efcc5f5d,2024-09-13_11h25.15.562,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,0,2,2,2,1,Write poetry in a cozy coffee shop with soft jazz playing in the background,Play board games with my family on a cozy winter evening by the fire place,0.03,0.01,3.3,1,,,,
,,66a3d4b8b4bf84ae5d959a60,6685aa9113c938e83b4f1ea0,66e47f8c9a74e976efcc5f5d,2024-09-13_11h25.15.562,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.01,2,5.8353,0,3,3,3,1,Cook a holiday dinner with my parents in our kitchen while listening to festive music,Watch a sci-fi movie marathon in my living room with the curtains drawn,0.04,0.01,1.1,0,,,,
