endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,3.1416,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,space,12.3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,2.1815,space,0.7244,NAN,,NAN,0,6,,0,0,0,0,1,1,Charlie,Acc,Participant_Images/667981cd5ba91c2ae804e4f3/667981cd5ba91c2ae804e4f3_Images/667981cd5ba91c2ae804e4f3_Image_10.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.6005,NAN,,NAN,0,6,,0,1,1,1,1,2,Charlie,Acc,Participant_Images/667981cd5ba91c2ae804e4f3/667981cd5ba91c2ae804e4f3_Images/667981cd5ba91c2ae804e4f3_Image_13.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.7285,NAN,,NAN,0,6,,0,2,2,2,1,3,Charlie,Acc,Participant_Images/667981cd5ba91c2ae804e4f3/667981cd5ba91c2ae804e4f3_Images/667981cd5ba91c2ae804e4f3_Image_12.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,0.6923,NAN,,NAN,0,6,,0,3,3,3,1,4,Charlie,Acc,Participant_Images/667981cd5ba91c2ae804e4f3/667981cd5ba91c2ae804e4f3_Images/667981cd5ba91c2ae804e4f3_Image_18.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,1,,,,,,space,18.8101,space,6.5056,0.01,2,2.8243,0,0,0,0,1,Browse halloween decorations with my daughter,Do yoga out on the porch on a sunny day,0.01,0.01,4.4,0,,,,
,,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.01,2,3.1052,0,1,1,1,1,Get Starbucks with my daughter after Pre-K,Do my makeup or hair,0.02,0.01,8.8,0,,,,
,,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.01,2,2.6329,0,2,2,2,1,Work out just before lunch,Attend fall festivals with my kids and husband,0.03,0.01,3.3,1,,,,
,,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.01,2,1.9509,0,3,3,3,1,Go to the theatre with my best friend,Read by the window on a rainy day,0.04,0.01,1.1,0,,,,
,,667981cd5ba91c2ae804e4f3,6685aa9113c938e83b4f1ea0,671be814f9e7ffc0d41d7b60,2024-10-25_15h07.10.350,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.01,2,1.6768,0,4,4,4,1,Get Starbucks with my daughter after Pre-K,Read by the window on a rainy day,0.05,0.01,1.1,0,,,,
