endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,key_resp.rt,end_screen_keys.keys,end_screen_keys.rt
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,space,1.0718,NAN,,NAN,0.19,5.81,,0,10,10,10,1,11,Alex,Rej,Participant_Images/663a7379aca69d9c20130cd1/663a7379aca69d9c20130cd1_Images/663a7379aca69d9c20130cd1_Image_17.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,space,0.8857,NAN,,NAN,0.19,5.81,,0,11,11,11,1,12,Alex,Rej,Participant_Images/663a7379aca69d9c20130cd1/663a7379aca69d9c20130cd1_Images/663a7379aca69d9c20130cd1_Image_5.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,space,1.0219,NAN,,NAN,0.19,5.81,,0,12,12,12,1,13,Alex,Rej,Participant_Images/663a7379aca69d9c20130cd1/663a7379aca69d9c20130cd1_Images/663a7379aca69d9c20130cd1_Image_2.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,space,3.8856,NAN,,NAN,0.19,5.81,,0,13,13,13,1,14,Alex,Rej,Participant_Images/663a7379aca69d9c20130cd1/663a7379aca69d9c20130cd1_Images/663a7379aca69d9c20130cd1_Image_21.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,11,,,,,,space,6.4361,space,1.4337,0.01,1,3.4841,0,0,0,0,1,Play fetch with my partner and his dog  ,Smoke my medical cannabis on a sunny temperate day on my balcony with the sea breeze,0.01,0.03,3.3,0,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,12,,,,,,,,,,0.02,1,1.9255,0,1,1,1,1,Smoke my medical cannabis on a sunny temperate day on my balcony with the sea breeze,Walk in the park with my best friend to share what has been going on in our lives,0.02,0.03,4.4,1,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,13,,,,,,,,,,0.03,2,4.4102,0,2,2,2,1,Browse items at an antique shop with my family,Take the subway to manhattan to go to the farmers market and be around all of the diverse people in the city,0.03,0.03,1.1,0,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,14,,,,,,,,,,0.03,2,4.009,0,3,3,3,1,Walk in the park with my best friend to share what has been going on in our lives,Organize my closet by rearranging my belongings or getting rid of items I no longer use,0.04,0.03,3.3,0,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,15,,,,,,,,,,0.03,2,1.129,0,4,4,4,1,Take the subway to manhattan to go to the farmers market and be around all of the diverse people in the city,Eat new foods at a local spot in the city with my partner,0.05,0.03,4.4,1,,,,,
,,663a7379aca69d9c20130cd1,6685aa9113c938e83b4f1ea0,671f94aba3531e1d0dd741a2,2024-10-28_09h52.25.812,WTP_SM_Choice,2022.2.1,MacIntel,59.88023952,,,,,,,NAN,,NAN,0.31,5.69,,0,14,14,14,1,15,Alex,Rej,Participant_Images/663a7379aca69d9c20130cd1/663a7379aca69d9c20130cd1_Images/663a7379aca69d9c20130cd1_Image_13.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,,,,,
