endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,3.963,662fad6b6f397a64efc67680,6685aa9113c938e83b4f1ea0,672d4cc22f439c108031e690,2024-11-07_18h28.02.723,WTP_SM_Choice,2022.2.1,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,662fad6b6f397a64efc67680,6685aa9113c938e83b4f1ea0,672d4cc22f439c108031e690,2024-11-07_18h28.02.723,WTP_SM_Choice,2022.2.1,Win32,120.1923077,space,13.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,662fad6b6f397a64efc67680,6685aa9113c938e83b4f1ea0,672d4cc22f439c108031e690,2024-11-07_18h28.02.723,WTP_SM_Choice,2022.2.1,Win32,120.1923077,,,space,1.838,space,1.669,NAN,,NAN,0,6,,0,0,0,0,1,1,Charlie,Acc,Participant_Images/662fad6b6f397a64efc67680/662fad6b6f397a64efc67680_Images/662fad6b6f397a64efc67680_Image_4.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,662fad6b6f397a64efc67680,6685aa9113c938e83b4f1ea0,672d4cc22f439c108031e690,2024-11-07_18h28.02.723,WTP_SM_Choice,2022.2.1,Win32,120.1923077,,,,,space,1.257,NAN,,NAN,0,6,,0,1,1,1,1,2,Charlie,Acc,Participant_Images/662fad6b6f397a64efc67680/662fad6b6f397a64efc67680_Images/662fad6b6f397a64efc67680_Image_6.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,662fad6b6f397a64efc67680,6685aa9113c938e83b4f1ea0,672d4cc22f439c108031e690,2024-11-07_18h28.02.723,WTP_SM_Choice,2022.2.1,Win32,120.1923077,,,,,space,1.372,NAN,,NAN,0,6,,0,2,2,2,1,3,Charlie,Acc,Participant_Images/662fad6b6f397a64efc67680/662fad6b6f397a64efc67680_Images/662fad6b6f397a64efc67680_Image_11.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,662fad6b6f397a64efc67680,6685aa9113c938e83b4f1ea0,672d4cc22f439c108031e690,2024-11-07_18h28.02.723,WTP_SM_Choice,2022.2.1,Win32,120.1923077,,,,,space,0.293,NAN,,NAN,0,6,,0,3,3,3,1,4,Charlie,Acc,Participant_Images/662fad6b6f397a64efc67680/662fad6b6f397a64efc67680_Images/662fad6b6f397a64efc67680_Image_12.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,662fad6b6f397a64efc67680,6685aa9113c938e83b4f1ea0,672d4cc22f439c108031e690,2024-11-07_18h28.02.723,WTP_SM_Choice,2022.2.1,Win32,120.1923077,,,,,,,,,,,,,,,,,,1,,,,,,space,0.294,space,9.838,0.01,1,4.469,0,0,0,0,1,Go out to eat on the weekend with my family,Watch The Last Kingdom on Netflix while eating,0.01,0.01,4.4,0,,,,
,,662fad6b6f397a64efc67680,6685aa9113c938e83b4f1ea0,672d4cc22f439c108031e690,2024-11-07_18h28.02.723,WTP_SM_Choice,2022.2.1,Win32,120.1923077,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.02,1,1.917,0,1,1,1,1,Learn new science related things with my classmates,Play puzzle games on my phone in my room,0.02,0.01,8.8,0,,,,
,,662fad6b6f397a64efc67680,6685aa9113c938e83b4f1ea0,672d4cc22f439c108031e690,2024-11-07_18h28.02.723,WTP_SM_Choice,2022.2.1,Win32,120.1923077,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.01,2,1.941,0,2,2,2,1,Read Cinder by Marissa Meyer on my porch,Go to Tennessee with my family to our cabin,0.03,0.01,3.3,1,,,,
,,662fad6b6f397a64efc67680,6685aa9113c938e83b4f1ea0,672d4cc22f439c108031e690,2024-11-07_18h28.02.723,WTP_SM_Choice,2022.2.1,Win32,120.1923077,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.01,2,1.716,0,3,3,3,1,Watch The Last Kingdom on Netflix while eating,Learn new science related things with my classmates,0.04,0.01,1.1,1,,,,
