endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,3.0193,66f16ff603404dbb816cc517,6685aa9113c938e83b4f1ea0,66ff010106ebccb50c806866,2024-10-03_16h45.46.994,WTP_SM_Choice,2022.2.1,Linux x86_64,30.02732487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66f16ff603404dbb816cc517,6685aa9113c938e83b4f1ea0,66ff010106ebccb50c806866,2024-10-03_16h45.46.994,WTP_SM_Choice,2022.2.1,Linux x86_64,30.02732487,space,11.3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66f16ff603404dbb816cc517,6685aa9113c938e83b4f1ea0,66ff010106ebccb50c806866,2024-10-03_16h45.46.994,WTP_SM_Choice,2022.2.1,Linux x86_64,30.02732487,,,space,1.4961,space,0.7523,NAN,,NAN,0,6,,0,0,0,0,1,1,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_18.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,66f16ff603404dbb816cc517,6685aa9113c938e83b4f1ea0,66ff010106ebccb50c806866,2024-10-03_16h45.46.994,WTP_SM_Choice,2022.2.1,Linux x86_64,30.02732487,,,,,space,1.2679,NAN,,NAN,0,6,,0,1,1,1,1,2,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_5.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,66f16ff603404dbb816cc517,6685aa9113c938e83b4f1ea0,66ff010106ebccb50c806866,2024-10-03_16h45.46.994,WTP_SM_Choice,2022.2.1,Linux x86_64,30.02732487,,,,,space,0.8406,NAN,,NAN,0,6,,0,2,2,2,1,3,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_16.jpeg,liked,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,66f16ff603404dbb816cc517,6685aa9113c938e83b4f1ea0,66ff010106ebccb50c806866,2024-10-03_16h45.46.994,WTP_SM_Choice,2022.2.1,Linux x86_64,30.02732487,,,,,space,0.6626,NAN,,NAN,0,6,,0,3,3,3,1,4,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_13.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,66f16ff603404dbb816cc517,6685aa9113c938e83b4f1ea0,66ff010106ebccb50c806866,2024-10-03_16h45.46.994,WTP_SM_Choice,2022.2.1,Linux x86_64,30.02732487,,,,,,,,,,,,,,,,,,1,,,,,,space,7.9425,space,4.6548,0.01,2,3.0687,0,0,0,0,1,Walk along the beach on a fall day,Joke around with sisters on weekend mornings,0.01,0.01,4.4,1,,,,
,,66f16ff603404dbb816cc517,6685aa9113c938e83b4f1ea0,66ff010106ebccb50c806866,2024-10-03_16h45.46.994,WTP_SM_Choice,2022.2.1,Linux x86_64,30.02732487,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.01,2,2.3731,0,1,1,1,1,Drive in my car with loud music on,Swim in the backyard pool with the kids on hot summer days,0.02,0.01,8.8,1,,,,
,,66f16ff603404dbb816cc517,6685aa9113c938e83b4f1ea0,66ff010106ebccb50c806866,2024-10-03_16h45.46.994,WTP_SM_Choice,2022.2.1,Linux x86_64,30.02732487,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.03,1,2.5576,0,2,2,2,1,Read a book on my bed in dimly lit bedroom,Take the kids to a park on cool weekend afternoons,0.03,0.01,3.3,1,,,,
,,66f16ff603404dbb816cc517,6685aa9113c938e83b4f1ea0,66ff010106ebccb50c806866,2024-10-03_16h45.46.994,WTP_SM_Choice,2022.2.1,Linux x86_64,30.02732487,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.01,2,4.2452,0,3,3,3,1,Watch a thunderstorm from the warm of the house,Walk on the beach with friends late at night,0.04,0.01,1.1,1,,,,
