endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,key_resp.rt,end_screen_keys.keys,end_screen_keys.rt
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.05,1,5.0268,0,4,4,4,1,Watch Sunday Night football with my family,Make shirts in my studio,0.05,0.01,1.1,0,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,NAN,,NAN,0.13,5.87,,0,4,4,4,1,5,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_12.jpeg,did not like,2.455989137,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.9584,NAN,,NAN,0.13,5.87,,0,5,5,5,1,6,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_11.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.968,NAN,,NAN,0.13,5.87,,0,6,6,6,1,7,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_22.jpeg,did not like,3.562416326,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.0717,NAN,,NAN,0.13,5.87,,0,7,7,7,1,8,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_21.jpeg,did not like,2.843822497,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.9717,NAN,,NAN,0.13,5.87,,0,8,8,8,1,9,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_5.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,6,,,,,,space,13.6476,space,2.6625,0.01,1,3.9954,0,0,0,0,1,Listen to new music,Watch new tv series with my brother,0.01,0.02,3.3,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,7,,,,,,,,,,0.02,2,6.323,0,1,1,1,1,Go to play basketball with my best friend,Run 5 miles every weekend,0.02,0.02,1.1,0,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,8,,,,,,,,,,0.02,2,2.4837,0,2,2,2,1,Talk to my long distance sister on the phone,Listen to new music,0.03,0.02,1.1,0,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,9,,,,,,,,,,0.02,2,4.797,0,3,3,3,1,Eat food I have never tried before,Talk to my nephew about school,0.04,0.02,4.4,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,10,,,,,,,,,,0.02,2,4.9069,0,4,4,4,1,Do studies on my computer ,Watch Sunday Night football with my family,0.05,0.02,1.1,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,NAN,,NAN,0.22,5.78,,0,9,9,9,1,10,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_15.jpeg,did not like,1.672012706,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,7.0948,NAN,,NAN,0.22,5.78,,0,10,10,10,1,11,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_24.jpeg,did not like,4.942172136,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,2.0321,NAN,,NAN,0.22,5.78,,0,11,11,11,1,12,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_9.jpeg,did not like,2.50187214,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.3847,NAN,,NAN,0.22,5.78,,0,12,12,12,1,13,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_13.jpeg,did not like,2.071164779,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.082,NAN,,NAN,0.22,5.78,,0,13,13,13,1,14,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_7.jpeg,did not like,5.336503566,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,11,,,,,,space,3.5953,space,3.8811,0.03,2,7.9052,0,0,0,0,1,Do studies on my computer ,Go to outlet stores with my mother,0.01,0.03,3.3,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,12,,,,,,,,,,0.02,1,2.696,0,1,1,1,1,Watch greys anatomy while eating popcorn,Watch new tv series with my brother,0.02,0.03,4.4,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,13,,,,,,,,,,0.03,1,2.0612,0,2,2,2,1,Listen to new music,Bet on parlays for football with one of my brothers,0.03,0.03,1.1,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,14,,,,,,,,,,0.03,2,3.3221,0,3,3,3,1,Put up lights for holidays and watching the joy rise,Go to play basketball with my best friend,0.04,0.03,3.3,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,15,,,,,,,,,,0.05,1,1.94,0,4,4,4,1,Play video games on xbox in my room,Go to play basketball with my best friend,0.05,0.03,4.4,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,NAN,,NAN,0.38,5.62,,0,14,14,14,1,15,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_1.jpeg,did not like,2.642157193,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.2801,NAN,,NAN,0.38,5.62,,0,15,15,15,1,16,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_18.jpeg,did not like,4.456234322,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.4373,NAN,,NAN,0.38,5.62,,0,16,16,16,1,17,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_10.jpeg,did not like,4.438512181,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.8588,NAN,,NAN,0.38,5.62,,0,17,17,17,1,18,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_19.jpeg,liked,2.682944783,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.5352,NAN,,NAN,0.38,5.62,,0,18,18,18,1,19,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_25.jpeg,did not like,4.51984296,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,16,,,,,,space,4.6388,space,2.7064,0.01,1,3.6858,0,0,0,0,1,Talk to my nephew about school,Watch greys anatomy while eating popcorn,0.01,0.04,1.1,0,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,17,,,,,,,,,,0.02,1,2.0455,0,1,1,1,1,Put up lights for holidays and watching the joy rise,Go to outlet stores with my mother,0.02,0.04,8.8,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,18,,,,,,,,,,0.04,2,3.0513,0,2,2,2,1,Work out in the morning,Take my friends to new food spots,0.03,0.04,3.3,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,19,,,,,,,,,,0.04,1,2.2751,0,3,3,3,1,Talk to my long distance sister on the phone,Run 5 miles every weekend,0.04,0.04,3.3,0,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,20,,,,,,,,,,0.04,2,2.7013,0,4,4,4,1,Bet on parlays for football with one of my brothers,Watch greys anatomy while eating popcorn,0.05,0.04,1.1,0,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,NAN,,NAN,0.53,5.47,,0,19,19,19,1,20,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_6.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,6.4033,NAN,,NAN,0.53,5.47,,0,20,20,20,1,21,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_3.jpeg,did not like,1.779333479,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.4378,NAN,,NAN,0.53,5.47,,0,21,21,21,1,22,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_23.jpeg,liked,4.312468682,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.8869,NAN,,NAN,0.53,5.47,,0,22,22,22,1,23,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_17.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.661,NAN,,NAN,0.53,5.47,,0,23,23,23,1,24,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_14.jpeg,did not like,2.7105123,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,21,,,,,,space,2.5174,space,0.892,0.01,1,2.999,0,0,0,0,1,Talk to my nephew about school,Make shirts in my studio,0.01,0.05,8.8,0,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,22,,,,,,,,,,0.02,1,2.412,0,1,1,1,1,Play video games on xbox in my room,Talk to my long distance sister on the phone,0.02,0.05,4.4,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,23,,,,,,,,,,0.05,2,2.8418,0,2,2,2,1,Take my friends to new food spots,Watch greys anatomy while eating popcorn,0.03,0.05,1.1,0,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,24,,,,,,,,,,0.04,1,2.1447,0,3,3,3,1,Talk to my favorite coworker about sports,Do studies on my computer ,0.04,0.05,4.4,0,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,25,,,,,,,,,,0.05,2,1.5008,0,4,4,4,1,Work out in the morning,Talk to my long distance sister on the phone,0.05,0.05,3.3,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,1,space,5,0.7,5.3,,0,24,24,24,1,25,Charlie,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_16.jpeg,did not like,3.602308302,,,,,,,,,,,,,,,,,,,space,1.3043,13.8601,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,space,2.8835,space,1.3768,NAN,,NAN,0.7,5.3,,0,25,25,25,1,26,Sam,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_16.jpeg,did not like,4.106391878,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.8627,NAN,,NAN,0.7,5.3,,0,26,26,26,1,27,Sam,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_22.jpeg,did not like,3.799433026,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,0.855,NAN,,NAN,0.7,5.3,,0,27,27,27,1,28,Sam,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_17.jpeg,liked,5.246980764,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,space,1.7067,NAN,,NAN,0.7,5.3,,0,28,28,28,1,29,Sam,Rej,Participant_Images/66f0a1d13629250f84bc2598/66f0a1d13629250f84bc2598_Images/66f0a1d13629250f84bc2598_Image_18.jpeg,did not like,3.30081769,,,,,,,,,,,,,,,,,,,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,26,,,,,,space,1.2889,space,0.8742,0.01,1,0.9708,0,0,0,0,1,Watch new tv series with my brother,Make shirts in my studio,0.01,0.01,4.4,0,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,27,,,,,,,,,,0.01,2,0.768,0,1,1,1,1,Try on new clothes I bought,Take my friends to new food spots,0.02,0.01,3.3,1,,,,,
,,66f0a1d13629250f84bc2598,6685aa9113c938e83b4f1ea0,672d0b1ab0dc66c6368a4d23,2024-11-07_13h54.13.270,WTP_SM_Choice,2022.2.1,Win32,11.99040767,,,,,,,,,,,,,,,,,,28,,,,,,,,,,0.03,1,0.6653,0,2,2,2,1,Play video games on xbox in my room,Bet on parlays for football with one of my brothers,0.03,0.01,3.3,1,,,,,
