endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,6.2852,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,space,12.0156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,space,2.2153,space,1.6603,NAN,,NAN,0,6,,0,0,0,0,1,1,Sam,Acc,Participant_Images/66800683809f48e85f663f86/66800683809f48e85f663f86_Images/66800683809f48e85f663f86_Image_21.jpeg,liked,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,0.9308,NAN,,NAN,0,6,,0,1,1,1,1,2,Sam,Acc,Participant_Images/66800683809f48e85f663f86/66800683809f48e85f663f86_Images/66800683809f48e85f663f86_Image_19.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,0.9473,NAN,,NAN,0,6,,0,2,2,2,1,3,Sam,Acc,Participant_Images/66800683809f48e85f663f86/66800683809f48e85f663f86_Images/66800683809f48e85f663f86_Image_18.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,0.9538,NAN,,NAN,0,6,,0,3,3,3,1,4,Sam,Acc,Participant_Images/66800683809f48e85f663f86/66800683809f48e85f663f86_Images/66800683809f48e85f663f86_Image_15.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,1,,,,,,space,17.271,space,6.8155,0.01,2,9.5265,0,0,0,0,1,Playing video games with my friends.,Play video games when we all have the time,0.01,0.01,4.4,1,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.02,1,7.7341,0,1,1,1,1,Stay up late to watch my favorite show,Help around at my uncles shop to spend time with him and earn money,0.02,0.01,8.8,1,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.01,2,7.5244,0,2,2,2,1,Watch my favorite content creators on youtube,Travel to see my sister and her roommate in texas,0.03,0.01,3.3,1,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.04,1,5.8906,0,3,3,3,1,Watch my favorite content creators on youtube,Spend the holidays over a familys,0.04,0.01,1.1,1,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.01,2,6.2923,0,4,4,4,1,Take my dogs out for a nice walk,Watch movies with my mom,0.05,0.01,1.1,1,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,,,NAN,,NAN,0.09,5.91,,0,4,4,4,1,5,Sam,Acc,Participant_Images/66800683809f48e85f663f86/66800683809f48e85f663f86_Images/66800683809f48e85f663f86_Image_13.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,1.4283,NAN,,NAN,0.09,5.91,,0,5,5,5,1,6,Sam,Acc,Participant_Images/66800683809f48e85f663f86/66800683809f48e85f663f86_Images/66800683809f48e85f663f86_Image_2.jpeg,liked,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,1.0168,NAN,,NAN,0.09,5.91,,0,6,6,6,1,7,Sam,Acc,Participant_Images/66800683809f48e85f663f86/66800683809f48e85f663f86_Images/66800683809f48e85f663f86_Image_24.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,66800683809f48e85f663f86,6685aa9113c938e83b4f1ea0,66d0b0dce3fe8f36c581a565,2024-08-29_12h45.27.221,WTP_SM_Choice,2022.2.1,Win32,163.9344262,,,,,space,1.3134,NAN,,NAN,0.09,5.91,,0,7,7,7,1,8,Sam,Acc,Participant_Images/66800683809f48e85f663f86/66800683809f48e85f663f86_Images/66800683809f48e85f663f86_Image_5.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
