endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,1.4569,668d5a454e51f2df12027e26,6685aa9113c938e83b4f1ea0,66fb5b610485b4edb0fa4255,2024-09-30_21h19.16.154,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,668d5a454e51f2df12027e26,6685aa9113c938e83b4f1ea0,66fb5b610485b4edb0fa4255,2024-09-30_21h19.16.154,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,space,15.0396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,668d5a454e51f2df12027e26,6685aa9113c938e83b4f1ea0,66fb5b610485b4edb0fa4255,2024-09-30_21h19.16.154,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,space,4.6734,space,1.5991,NAN,,NAN,0,6,,0,0,0,0,1,1,Sam,Acc,Participant_Images/668d5a454e51f2df12027e26/668d5a454e51f2df12027e26_Images/668d5a454e51f2df12027e26_Image_10.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,668d5a454e51f2df12027e26,6685aa9113c938e83b4f1ea0,66fb5b610485b4edb0fa4255,2024-09-30_21h19.16.154,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,1.3039,NAN,,NAN,0,6,,0,1,1,1,1,2,Sam,Acc,Participant_Images/668d5a454e51f2df12027e26/668d5a454e51f2df12027e26_Images/668d5a454e51f2df12027e26_Image_7.jpeg,liked,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,668d5a454e51f2df12027e26,6685aa9113c938e83b4f1ea0,66fb5b610485b4edb0fa4255,2024-09-30_21h19.16.154,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.9316,NAN,,NAN,0,6,,0,2,2,2,1,3,Sam,Acc,Participant_Images/668d5a454e51f2df12027e26/668d5a454e51f2df12027e26_Images/668d5a454e51f2df12027e26_Image_13.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,668d5a454e51f2df12027e26,6685aa9113c938e83b4f1ea0,66fb5b610485b4edb0fa4255,2024-09-30_21h19.16.154,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,space,0.4512,NAN,,NAN,0,6,,0,3,3,3,1,4,Sam,Acc,Participant_Images/668d5a454e51f2df12027e26/668d5a454e51f2df12027e26_Images/668d5a454e51f2df12027e26_Image_9.jpeg,liked,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,668d5a454e51f2df12027e26,6685aa9113c938e83b4f1ea0,66fb5b610485b4edb0fa4255,2024-09-30_21h19.16.154,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,1,,,,,,space,21.078,space,12.045,0.01,1,1.7913,0,0,0,0,1,Play board games at one of my friends house,Run early in the morning around my neighborhood,0.01,0.01,4.4,0,,,,
,,668d5a454e51f2df12027e26,6685aa9113c938e83b4f1ea0,66fb5b610485b4edb0fa4255,2024-09-30_21h19.16.154,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.01,2,2.0664,0,1,1,1,1,Cycle at the park,Listen to music while we sit outside ,0.02,0.01,8.8,1,,,,
,,668d5a454e51f2df12027e26,6685aa9113c938e83b4f1ea0,66fb5b610485b4edb0fa4255,2024-09-30_21h19.16.154,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.01,2,1.2027,0,2,2,2,1,Play video games ,Eat pizza while we watch a movie,0.03,0.01,3.3,1,,,,
,,668d5a454e51f2df12027e26,6685aa9113c938e83b4f1ea0,66fb5b610485b4edb0fa4255,2024-09-30_21h19.16.154,WTP_SM_Choice,2022.2.1,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.04,1,1.203,0,3,3,3,1,Play my guitar in my room,Eat pizza while we watch a movie,0.04,0.01,1.1,1,,,,
