endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,decision_price,responses.keys,responses.rt,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
space,4.6951,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,space,9.3411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,space,2.0468,space,1.456,NAN,,NAN,0,6,,0,0,0,0,1,1,Riley,Rej,Participant_Images/5f4a835e9e84256238129995/5f4a835e9e84256238129995_Images/5f4a835e9e84256238129995_Image_8.jpeg,did not like,3.613205605,,,,,,,,,,,,,,,,,,,,,,
,,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.8189,NAN,,NAN,0,6,,0,1,1,1,1,2,Riley,Rej,Participant_Images/5f4a835e9e84256238129995/5f4a835e9e84256238129995_Images/5f4a835e9e84256238129995_Image_22.jpeg,did not like,4.988446431,,,,,,,,,,,,,,,,,,,,,,
,,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,1.3227,NAN,,NAN,0,6,,0,2,2,2,1,3,Riley,Rej,Participant_Images/5f4a835e9e84256238129995/5f4a835e9e84256238129995_Images/5f4a835e9e84256238129995_Image_7.jpeg,did not like,3.470791822,,,,,,,,,,,,,,,,,,,,,,
,,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,space,4.2827,NAN,,NAN,0,6,,0,3,3,3,1,4,Riley,Rej,Participant_Images/5f4a835e9e84256238129995/5f4a835e9e84256238129995_Images/5f4a835e9e84256238129995_Image_6.jpeg,did not like,3.820572462,,,,,,,,,,,,,,,,,,,,,,
,,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,1,,,,,,space,9.7624,space,5.997,0.01,2,2.937,0,0,0,0,1,Play vinyl on my record player,Go for a walk,0.01,0.01,4.4,1,,,,
,,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.02,1,1.5374,0,1,1,1,1,go in the hot tub,Do yoga in my room,0.02,0.01,8.8,0,,,,
,,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0.03,1,2.0247,0,2,2,2,1,Shop online for clothes,Go for a walk,0.03,0.01,3.3,1,,,,
,,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0.04,1,1.2044,0,3,3,3,1,Play vinyl on my record player,Go out to dinner,0.04,0.01,1.1,1,,,,
,,5f4a835e9e84256238129995,6685aa9113c938e83b4f1ea0,6704174d055d119e5ee7602e,2024-10-07_13h35.33.588,WTP_SM_Choice,2022.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,5,,,,,,,,,,0.05,1,1.089,0,4,4,4,1,Read a book first thing in the morning,Go out to dinner,0.05,0.01,1.1,1,,,,
