endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,responses.keys,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,decision_price,responses.rt,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,0.04,5.96,,0,4,4,4,1,5,Alex,Acc,Participant_Images/671469967e2a4f2e612e3846/671469967e2a4f2e612e3846_Images/671469967e2a4f2e612e3846_Image_4.jpeg,liked,2.455989137,,,,,,,,,,,,,,,,,,,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.6687,NAN,,NAN,0.04,5.96,,0,5,5,5,1,6,Alex,Acc,Participant_Images/671469967e2a4f2e612e3846/671469967e2a4f2e612e3846_Images/671469967e2a4f2e612e3846_Image_16.jpeg,did not like,3.79605092,,,,,,,,,,,,,,,,,,,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,1.1106,NAN,,NAN,0.04,5.96,,0,6,6,6,1,7,Alex,Acc,Participant_Images/671469967e2a4f2e612e3846/671469967e2a4f2e612e3846_Images/671469967e2a4f2e612e3846_Image_7.jpeg,liked,3.562416326,,,,,,,,,,,,,,,,,,,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9461,NAN,,NAN,0.04,5.96,,0,7,7,7,1,8,Alex,Acc,Participant_Images/671469967e2a4f2e612e3846/671469967e2a4f2e612e3846_Images/671469967e2a4f2e612e3846_Image_14.jpeg,liked,2.843822497,,,,,,,,,,,,,,,,,,,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5631,NAN,,NAN,0.04,5.96,,0,8,8,8,1,9,Alex,Acc,Participant_Images/671469967e2a4f2e612e3846/671469967e2a4f2e612e3846_Images/671469967e2a4f2e612e3846_Image_8.jpeg,liked,3.546495948,,,,,,,,,,,,,,,,,,,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,6,,,,,,space,5.6527,space,2.5426,1,0,0,0,0,1,Watch movies on a rainy day in my bedroom,Stay out late talking with a friend,0.01,0.02,3.3,1,0.01,1.5533,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,7,,,,,,,,,,2,0,1,1,1,1,Listen to music and dancing in my room,Make dinner with a significant other,0.02,0.02,1.1,1,0.02,1.9776,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,8,,,,,,,,,,2,0,2,2,2,1,Take myself out for a sushi lunch,Go out for a family dinner,0.03,0.02,1.1,1,0.02,1.8218,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,9,,,,,,,,,,2,0,3,3,3,1,Go on a river walk and reading a book next to the water,Go out for a family dinner,0.04,0.02,4.4,1,0.02,1.5271,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,10,,,,,,,,,,2,0,4,4,4,1,Take myself out for a sushi lunch,Go on a hike with a friend,0.05,0.02,1.1,1,0.02,1.3194,,,,
