PC1,PC2,PC3
-0.023921947630909546,-1.1460688697478427,1.8725463550908614
-0.5079474100250585,-0.047154490324163065,0.9703953139888415
-0.1997650423879812,2.9615337323105817,-0.838743601443257
-0.4640885338562174,1.6995583701808308,0.1591310427514777
-0.2076672719398851,-0.8040050734803024,1.5352462517626344
0.47392809402592895,0.8239333084671248,0.1843651104735834
-2.2458385296945815,-0.29871764847591364,2.973801873442518
4.4048262246289624,-0.5473394774906507,0.8758454475928492
-1.0695177574522834,-0.5600357751903835,1.6260665158270953
2.040209189344939,-0.6047456278453975,-1.0326821267760344
1.1886420428429527,-0.6349974397373771,-1.0971974601525714
0.6071921120316569,-0.825013454926463,-0.7762276482182295
-2.117584094207649,-0.44224805373363724,2.584458299135311
-2.4172550188824946,-0.30940752650395226,0.12222572552524233
0.2812489798644117,1.7855086522906964,-0.8696038619691671
1.7459035597137955,-2.6570808420772463,-1.838329658091098
-0.8755611139354365,1.2972212122988942,-0.5047357426017832
-0.723973150128355,1.4405866771435187,1.1325939182096325
-1.9386680307038517,-1.4488043401546435,0.2857576431682399
-2.695444431870806,-1.4703222049922517,-0.6908721565802597
1.6940147537113153,0.11902566212076897,1.4415834786833561
-0.7273029616864425,1.0455308185206489,-0.7879145202254352
0.7499144733064791,0.5622730589525774,-0.42754563501445836
1.7904905571865974,-2.1991881998066307,-1.910455158580495
-0.1646967322665312,1.0798970015030733,0.5696890458155351
-1.8872299991664097,1.9793230922103446,0.34817773182630296
0.03330963228542033,0.5690278826454794,-0.7377151628954557
-0.29026619246369034,0.44607705067485304,0.7044823246937841
0.37837218608314827,0.14735649291287364,-0.5769108099441294
1.5555073717479315,0.12049593109738035,1.2806787373925206
1.632499380635914,1.0765722154922792,0.6092687054452361
-1.1876495569079755,1.425911789735029,0.3505830237513181
-2.248739564988473,-0.7059535728136395,-0.8571447735281225
-1.6876434165043543,-1.3373655999413607,-0.15921638101402952
-1.5018338805242593,-0.005866090228935295,-0.6709912662843921
0.6141731591731389,-1.6439435202961834,-0.5830948278376608
1.4161693589786524,-0.3363394648726701,-0.6668334479171449
1.9445166267039862,-2.110502136329035,0.6719374438221544
-3.6120145837630635,0.4370087566421918,1.2637074187814847
0.053586576353966686,-1.4139083559060388,0.012896408648722074
-2.269285331291144,-1.0284162057942643,-0.06953853750207127
-1.4552274534843803,0.2614104369129163,-1.0611858431819867
-0.22972074621033622,-0.09458823387143717,-0.8278268171191645
-1.4373163785412901,1.3547861256534164,-0.19036789404566248
0.27016121665077086,-0.14563420733156976,0.11443144874530038
-0.10825070021949432,-0.31425251609323906,-0.05382846921625309
-1.611467030094236,1.3890548412019708,0.7507467068118499
4.019511368601433,-1.244894247752771,1.2928044804258287
1.8840608562884897,0.6324715342546852,0.18042491714620185
1.4245108620726794,-1.028085419944619,0.25725781388927643
0.2503991394584309,-1.5340629444184881,-0.4797586448971087
0.3426938325722755,-1.6482259485788124,-0.8773805560115118
5.514900368483972,-0.7331084007336925,0.8211886007928814
-0.027085704928703047,0.10742560247223995,-1.8084302876656162
0.0701711309386133,0.04734228153864273,3.1022073420271488
0.832702758698798,-2.142007380637755,-1.2061595108889362
2.049530763063222,-2.1354218720143807,0.08095713145162836
-1.187537340931473,0.9479704411219882,0.6493221748459348
-2.4114338920378504,-1.535535961742183,-0.5112922506888085
-1.5000574283181634,0.24191748545295944,1.6204101777805642
3.950366663775194,3.8345246304234966,-0.2158405771575219
-1.0331082058250798,-1.5459464915594405,0.22610538161584734
-1.4657758158884029,-0.32827645139111955,1.6407524704443752
0.42939831492511965,-0.5431303971535412,-0.652604901777619
1.0867497288838923,1.5397277268274068,-1.3073952834089866
0.616813410792353,0.36858243114202377,-0.4887226941839478
-2.805471252805535,-1.0775657769007345,1.080718735899802
-2.1295985922880574,-0.8618735300531253,-0.45738811295067855
3.5610240693399837,-0.9727060381952316,0.6917949171318042
-1.458178201023399,0.07464175255652483,-0.27355168347270953
0.37417990487051067,1.6572635878798718,-0.1854149604948187
-1.2594022077765459,-0.38994346671091695,1.1068614995970945
0.2610113577802705,-1.3897077705926846,-0.8871054574703957
-2.178792282624289,-0.12983799862103196,-0.8835994411559912
2.9343126551726986,-0.8357223650206235,0.6172575642180873
-1.6271423670706817,1.8481775138698433,-0.02552082896869841
-0.09648705086403805,1.4421023151284293,0.11648606828655271
0.9664303507951797,4.085348899767326,-0.5938387033968637
1.9232849687923312,-0.20284025521078133,1.5330080223391198
3.180554058305374,1.8794569937505436,0.3783506322832114
-1.9211291122966019,-0.2145607476598656,-0.0043352028261126885
-1.285002971218326,-0.2886748404637436,1.9352083934945177
0.5410733401869785,-0.9423376910961425,0.8744946594925793
-1.5012515326672928,1.9762900443220432,-0.13139571534215105
-1.848604562598582,-1.1273502710466585,-1.3920424161522562
0.7873977187592068,2.6771915682207843,-0.5153158310493379
-2.0093832847468946,0.28845422072449767,-1.230533413610869
0.8130245682166295,0.10457246302723044,-0.8076216276735522
2.2462287293351295,3.9977745582668303,-0.9475432920243567
0.6881690064682309,-0.12521143821025846,-1.0941611357079128
-2.089915749498817,1.2020617997762273,-1.0415861223906833
-0.9218520479897387,-0.19090194268161564,-1.9716762801761094
4.3450972704448105,-0.5900116260411697,1.4054558030979456
-0.8686516231325114,0.9924941236107835,-0.5127273881906924
-0.17767764739829311,-1.4311822611975575,-0.542430915834601
1.097163508240604,-1.0700375607014623,-2.1454334730877243
-1.6912406328810243,-1.1715165917206312,-0.8191675341090581
0.33523016710551135,-1.405308467085564,-0.8127467147417634
