TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_18.jpeg,did not like,3.613205605
2,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_5.jpeg,liked,4.988446431
3,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_16.jpeg,liked,3.470791822
4,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_13.jpeg,liked,3.820572462
5,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_4.jpeg,liked,2.455989137
6,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_2.jpeg,liked,3.79605092
7,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_24.jpeg,liked,3.562416326
8,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_1.jpeg,liked,2.843822497
9,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_25.jpeg,liked,3.546495948
10,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_21.jpeg,liked,1.672012706
11,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_23.jpeg,did not like,4.942172136
12,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_3.jpeg,did not like,2.50187214
13,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_11.jpeg,liked,2.071164779
14,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_8.jpeg,liked,5.336503566
15,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_10.jpeg,liked,2.642157193
16,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_6.jpeg,liked,4.456234322
17,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_9.jpeg,liked,4.438512181
18,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_12.jpeg,did not like,2.682944783
19,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_7.jpeg,did not like,4.51984296
20,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_14.jpeg,liked,3.195382774
21,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_15.jpeg,did not like,1.779333479
22,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_19.jpeg,liked,4.312468682
23,Sam,Acc,Participant_Images/66f16ff603404dbb816cc517/66f16ff603404dbb816cc517_Images/66f16ff603404dbb816cc517_Image_20.jpeg,did not like,4.940433059
