participant,condition_recode,salience_mean,choice,stress_mean,stress_mean,rej-acc,ifnegvalue,choicertmean,timebetween,age,sex,order,overallaffect,socialchoice,prop_socialchoice,social_left,social_decisionprice_mean,nonsocial_decisionprice_mean,overall_decisionprice_social,overall_decisionprice_nonsocial,decision_price,overall_prop_social_choice,social_price,nonsocial_price,value_diff,social_decisionprice_total,nonsocial_decisionprice_total
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,0,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.03,0.05,-0.020000000000000004,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.05,-0.010000000000000002,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.05,0.0,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,0,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.01,0.01,0.0,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.01,0.01,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.01,0.019999999999999997,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.01,0.03,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.01,0.04,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.01,0.02,-0.01,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.02,0.0,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.02,0.009999999999999998,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.02,0.02,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,0,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.05,0.02,0.030000000000000002,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.01,0.03,-0.019999999999999997,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.03,-0.009999999999999998,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.03,0.0,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.03,0.010000000000000002,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.03,0.020000000000000004,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,0,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.01,0.04,-0.03,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.04,-0.02,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.04,-0.010000000000000002,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.04,0.0,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.04,0.010000000000000002,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.01,0.05,-0.04,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.05,-0.030000000000000002,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.05,-0.020000000000000004,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.05,-0.010000000000000002,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,1,1.0,1.14,8.0,8.0,0.5,,1.18,1.0,34.0,1,12,7.75,1,0.86,1.0,0.0316279069767442,0.03142857142857143,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.05,0.0,1.3600000000000003,0.22000000000000003
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.01,0.01,0.0,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.01,0.01,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.01,0.019999999999999997,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.01,0.03,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.01,0.04,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.01,0.02,-0.01,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.02,0.0,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.02,0.009999999999999998,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.02,0.02,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.02,0.030000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.01,0.03,-0.019999999999999997,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.03,-0.009999999999999998,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.03,0.0,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.03,0.010000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.03,0.020000000000000004,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.01,0.04,-0.03,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.04,-0.02,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.04,-0.010000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.04,0.0,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.05,0.04,0.010000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.01,0.05,-0.04,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.05,-0.030000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.05,-0.020000000000000004,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.05,-0.010000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.05,0.0,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.01,0.01,0.0,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.01,0.01,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.03,0.01,0.019999999999999997,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.01,0.03,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.05,0.01,0.04,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.01,0.02,-0.01,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.02,0.0,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.02,0.02,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.02,0.030000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.01,0.03,-0.019999999999999997,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.03,-0.009999999999999998,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.03,0.0,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.03,0.010000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.03,0.020000000000000004,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.01,0.04,-0.03,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.04,-0.02,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.04,-0.010000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,0,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.04,0.0,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.04,0.010000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.01,0.8181818181818182,0.01,0.05,-0.04,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.02,0.8181818181818182,0.02,0.05,-0.030000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.03,0.8181818181818182,0.03,0.05,-0.020000000000000004,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.04,0.8181818181818182,0.04,0.05,-0.010000000000000002,1.2100000000000002,0.29
63d432e27555fb4b5785cfcd,2,2.0,1.2244897959183674,7.5,7.5,0.5,,1.3265306122448979,1.0,34.0,1,12,7.75,1,0.7755102040816326,1.0,0.0318421052631579,0.026363636363636363,0.031728395061728386,0.028333333333333335,0.05,0.8181818181818182,0.05,0.05,0.0,1.2100000000000002,0.29
64c0a2d8031339ab6ec5e54a,1,2.0,1.6326530612244898,8.0,8.0,-1.0,,3.938775510204082,1.0,23.0,0,21,8.5,0,0.3673469387755102,1.0,0.03444444444444445,0.03096774193548388,0.0318,0.029583333333333336,0.01,0.5102040816326531,0.01,0.01,0.0,0.6200000000000001,0.9600000000000003
64c0a2d8031339ab6ec5e54a,1,2.0,1.6326530612244898,8.0,8.0,-1.0,,3.938775510204082,1.0,23.0,0,21,8.5,0,0.3673469387755102,1.0,0.03444444444444445,0.03096774193548388,0.0318,0.029583333333333336,0.01,0.5102040816326531,0.02,0.01,0.01,0.6200000000000001,0.9600000000000003
64c0a2d8031339ab6ec5e54a,1,2.0,1.6326530612244898,8.0,8.0,-1.0,,3.938775510204082,1.0,23.0,0,21,8.5,0,0.3673469387755102,1.0,0.03444444444444445,0.03096774193548388,0.0318,0.029583333333333336,0.01,0.5102040816326531,0.03,0.01,0.019999999999999997,0.6200000000000001,0.9600000000000003
64c0a2d8031339ab6ec5e54a,1,2.0,1.6326530612244898,8.0,8.0,-1.0,,3.938775510204082,1.0,23.0,0,21,8.5,0,0.3673469387755102,1.0,0.03444444444444445,0.03096774193548388,0.0318,0.029583333333333336,0.01,0.5102040816326531,0.04,0.01,0.03,0.6200000000000001,0.9600000000000003
64c0a2d8031339ab6ec5e54a,1,2.0,1.6326530612244898,8.0,8.0,-1.0,,3.938775510204082,1.0,23.0,0,21,8.5,1,0.3673469387755102,1.0,0.03444444444444445,0.03096774193548388,0.0318,0.029583333333333336,0.05,0.5102040816326531,0.05,0.01,0.04,0.6200000000000001,0.9600000000000003
64c0a2d8031339ab6ec5e54a,1,2.0,1.6326530612244898,8.0,8.0,-1.0,,3.938775510204082,1.0,23.0,0,21,8.5,1,0.3673469387755102,1.0,0.03444444444444445,0.03096774193548388,0.0318,0.029583333333333336,0.01,0.5102040816326531,0.01,0.02,-0.01,0.6200000000000001,0.9600000000000003
64c0a2d8031339ab6ec5e54a,1,2.0,1.6326530612244898,8.0,8.0,-1.0,,3.938775510204082,1.0,23.0,0,21,8.5,0,0.3673469387755102,1.0,0.03444444444444445,0.03096774193548388,0.0318,0.029583333333333336,0.02,0.5102040816326531,0.02,0.02,0.0,0.6200000000000001,0.9600000000000003
64c0a2d8031339ab6ec5e54a,1,2.0,1.6326530612244898,8.0,8.0,-1.0,,3.938775510204082,1.0,23.0,0,21,8.5,1,0.3673469387755102,1.0,0.03444444444444445,0.03096774193548388,0.0318,0.029583333333333336,0.03,0.5102040816326531,0.03,0.02,0.009999999999999998,0.6200000000000001,0.9600000000000003
64c0a2d8031339ab6ec5e54a,1,2.0,1.6326530612244898,8.0,8.0,-1.0,,3.938775510204082,1.0,23.0,0,21,8.5,0,0.3673469387755102,1.0,0.03444444444444445,0.03096774193548388,0.0318,0.029583333333333336,0.02,0.5102040816326531,0.04,0.02,0.02,0.6200000000000001,0.9600000000000003
